C318_T,INGTOT_log,INGTRABW_log,INGTOT,ingtrabw,C335_1,C335_2,busca_otro_empleo,I342,trabaja_menos_35h,INGTOTP,ingreso_por_hora_log,ingreso_secundario_total,ingreso_por_hora,C377,SEGURO1,INGTOTP_log,C208,horas_secundaria,I339_1,tiene_pension,C207,whoraT,tiene_sis,C361_5,C328_T,C366,grupo_edad_35_44,jefe_hogar,C311_ ,empresa_registrada_sunat,tiene_seguro_salud,proteccion_social_completa
48.0,7.438971592395862,7.438971592395862,1700.0,1700.0,False,True,0,1160.0,0,1700.0,2.2169584381273624,0.0,8.179368745188606,7,5,7.438971592395862,55.0,0.0,1700.0,1,1,48.0,1,1,10.0,10,False,1,False,0,1,1
84.0,7.273092595999522,7.273092595999522,1440.0,1440.0,False,True,0,1440.0,0,1440.0,1.601222137075423,1440.0,3.959089409435829,1,1,7.273092595999522,59.0,0.0,1500.0,1,2,84.0,0,2,10.0,6,False,0,True,1,1,1
6.0,5.602118820879701,5.602118820879701,270.0,270.0,False,True,0,270.0,1,270.0,2.4329648732312483,270.0,10.392609699769054,7,5,5.602118820879701,71.0,0.0,1500.0,0,1,6.0,1,1,10.0,6,False,1,True,0,1,0
60.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1160.0,0,1500.0,1.9130433409749608,0.0,5.773672055427252,9,6,7.313886831633462,39.0,0.0,1500.0,0,2,60.0,0,2,10.0,6,True,1,False,1,0,0
48.0,7.601402334583733,7.601402334583733,2000.0,2000.0,False,True,0,1160.0,0,2000.0,2.363001388080955,0.0,9.62278675904542,7,5,7.601402334583733,39.0,0.0,2000.0,1,1,48.0,1,1,10.0,11,True,0,False,1,1,1
48.0,7.824445930877619,7.824445930877619,2500.0,2500.0,False,True,0,1160.0,0,2500.0,2.5671379951693587,0.0,12.028483448806774,7,5,7.824445930877619,24.0,0.0,2500.0,0,1,48.0,1,1,10.0,11,False,0,False,1,1,0
48.0,7.843848638152472,7.85049318087114,2549.0,2566.0,True,False,1,1160.0,0,2549.0,2.59121936784634,0.0,12.346035411855272,7,5,7.843848638152472,27.0,0.0,1949.0,1,1,48.0,1,1,10.0,11,False,0,False,1,1,1
36.0,7.378383712996714,7.409136443920128,1600.0,1650.0,False,True,0,1160.0,0,1600.0,2.449716806116119,0.0,10.585065434949962,7,1,7.378383712996714,63.0,0.0,1600.0,1,1,36.0,0,2,10.0,8,False,0,False,0,1,1
45.0,7.730174795246222,7.730174795246222,2275.0,2275.0,False,True,0,1160.0,0,1475.0,2.2779579132128625,800.0,8.756735950731331,7,1,7.297091005160418,27.0,15.0,1475.0,1,1,60.0,0,2,15.0,10,False,1,False,0,1,1
4.0,5.384495062789089,5.384495062789089,217.0,217.0,False,True,0,1160.0,1,217.0,2.6048257993851887,0.0,12.528868360277135,1,4,5.384495062789089,63.0,0.0,217.0,0,1,4.0,0,2,10.0,6,False,1,False,1,1,0
58.0,7.208600337960199,7.208600337960199,1350.0,1350.0,False,True,0,1350.0,0,1350.0,1.6963448079952088,1350.0,4.453975585615308,7,5,7.208600337960199,37.0,0.0,1500.0,0,1,70.0,1,1,10.0,6,True,1,True,0,1,0
52.0,9.210440366976515,9.903487552536127,10000.0,19999.0,False,True,0,1160.0,0,10000.0,4.497821947711868,0.0,88.82128264345354,7,3,9.210440366976515,42.0,0.0,10000.0,1,2,52.0,0,2,10.0,12,True,1,False,1,1,1
45.0,7.457609289715606,7.457609289715606,1732.0,1732.0,False,True,0,1160.0,0,1732.0,2.2914117923959205,0.0,8.88888888888889,7,5,7.457609289715606,36.0,0.0,1732.0,1,1,45.0,1,1,10.0,6,True,1,False,0,1,1
44.0,7.215975002651466,7.471363088187097,1360.0,1756.0,False,True,0,1160.0,0,1360.0,2.324041265917364,0.0,9.216880117572956,9,1,7.215975002651466,37.0,0.0,1360.0,1,2,44.0,0,2,10.0,6,True,0,False,1,1,1
35.0,7.946617563244473,7.946617563244473,2825.0,2825.0,False,True,0,2300.0,0,2325.0,2.7001108846557624,2800.0,13.88138175028254,7,5,7.75190533307861,31.0,12.0,1500.0,1,2,47.0,1,1,12.0,8,False,0,True,1,1,1
35.0,7.601402334583733,7.642044402873258,2000.0,2083.0,False,True,0,1160.0,0,2000.0,2.6908795409899,0.0,13.744638733091389,7,1,7.601402334583733,62.0,0.0,2000.0,1,2,35.0,0,2,10.0,9,False,1,False,0,1,1
18.0,7.377758908227872,7.377758908227872,1599.0,1599.0,True,False,1,1099.0,0,1229.0,2.3255299954848674,1339.0,9.232101616628176,7,5,7.114769448366463,43.0,22.0,1500.0,1,1,40.0,1,1,22.0,3,True,1,True,0,1,1
70.0,8.006700845440367,8.006700845440367,3000.0,3000.0,False,True,0,3000.0,0,3000.0,2.388553916375853,3000.0,9.897723523589574,7,5,8.006700845440367,32.0,0.0,1500.0,0,1,70.0,1,1,10.0,6,False,1,True,1,1,0
72.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1160.0,0,1100.0,1.510358770904524,0.0,3.528355144983321,7,5,7.00397413672268,29.0,0.0,1100.0,1,1,72.0,1,1,10.0,6,False,0,False,1,1,1
25.0,7.5126175446745105,7.5126175446745105,1830.0,1830.0,False,True,0,1830.0,1,1830.0,2.8850974162164693,1830.0,16.905311778290994,7,5,7.5126175446745105,42.0,0.0,1500.0,1,1,25.0,1,1,10.0,6,True,1,True,0,1,1
54.0,5.159055299214529,5.159055299214529,173.0,173.0,False,True,0,1160.0,0,173.0,0.5538192385956682,0.0,0.7398853819177145,9,6,5.159055299214529,39.0,0.0,173.0,0,2,54.0,0,2,10.0,6,True,1,False,1,0,0
40.0,7.170119543449628,7.170119543449628,1299.0,1299.0,False,True,0,1160.0,0,1299.0,2.076530331472377,0.0,6.976744186046512,7,5,7.170119543449628,28.0,3.0,1299.0,0,1,43.0,1,1,3.0,8,False,0,False,1,1,0
60.0,6.765038976780541,6.765038976780541,866.0,866.0,False,True,0,1160.0,0,866.0,1.466337068793427,0.0,3.333333333333333,9,4,6.765038976780541,46.0,0.0,866.0,0,2,60.0,0,2,10.0,6,False,0,False,1,1,0
6.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1500.0,1,1500.0,3.676076521120879,1500.0,38.49114703618168,6,1,7.313886831633462,70.0,0.0,1500.0,1,1,9.0,0,2,10.0,6,False,0,True,1,1,1
56.0,7.601402334583733,7.824845691026856,2000.0,2501.0,False,True,0,1160.0,0,2000.0,2.426063233764828,0.0,10.314252721873968,5,3,7.601402334583733,45.0,0.0,2000.0,1,1,56.0,0,2,10.0,6,False,0,False,1,1,1
48.0,8.294299608857235,8.527341522468053,4000.0,5050.0,False,True,0,1160.0,0,4000.0,3.230707022083316,0.0,24.297536566589685,7,1,8.294299608857235,33.0,0.0,4000.0,1,2,48.0,0,2,10.0,11,False,1,False,1,1,1
36.0,8.071218539969863,8.096817470572319,3200.0,3283.0,False,True,0,1160.0,0,3200.0,2.5388102313364724,0.0,11.664594066441644,1,3,8.071218539969863,52.0,29.0,3200.0,1,1,65.0,0,2,29.0,6,False,1,False,0,1,1
42.0,6.775366090936392,6.775366090936392,875.0,875.0,False,True,0,875.0,0,875.0,1.7598203664690253,875.0,4.811393379522709,7,5,6.775366090936392,47.0,0.0,1500.0,0,2,42.0,1,1,10.0,5,False,1,True,0,1,0
50.0,7.324489979348532,7.378383712996714,1516.0,1600.0,False,False,0,1160.0,0,1500.0,2.2356521241841425,0.0,8.352578906851424,7,5,7.313886831633462,15.0,0.0,1500.0,0,2,50.0,1,1,10.0,5,False,0,True,0,1,0
48.0,7.719129840906732,7.824445930877619,2250.0,2500.0,False,True,0,1160.0,0,2250.0,2.5671379951693587,0.0,12.028483448806774,7,1,7.719129840906732,36.0,0.0,1800.0,1,2,48.0,0,2,10.0,9,True,0,False,1,1,1
22.0,8.131824785007195,8.131824785007195,3400.0,3400.0,False,True,0,1400.0,0,1400.0,2.9150275128824084,3400.0,17.449319989735695,7,2,7.244941546337007,49.0,23.0,1500.0,0,2,45.0,0,2,23.0,9,False,0,True,0,1,0
7.0,6.431331081933479,6.431331081933479,620.0,620.0,False,True,0,460.0,1,460.0,2.486105078658216,610.0,11.014389767276604,7,5,6.133398042996649,45.0,6.0,1500.0,0,2,13.0,1,1,6.0,5,False,1,True,0,1,0
18.0,7.030857476116121,7.030857476116121,1130.0,1130.0,True,False,1,1130.0,0,1130.0,2.1349099583163933,1130.0,7.456285054437479,7,5,7.030857476116121,34.0,0.0,1500.0,0,1,35.0,1,1,10.0,9,False,0,True,0,1,0
44.0,7.534228326274089,7.534228326274089,1870.0,1870.0,True,False,1,1870.0,0,1870.0,2.103871253344784,1870.0,7.197844495765973,7,6,7.534228326274089,42.0,0.0,1500.0,0,1,60.0,0,2,10.0,6,True,0,True,0,0,0
44.0,7.601402334583733,7.824845691026856,2000.0,2501.0,False,True,0,1160.0,0,2000.0,2.6481041928414126,0.0,13.127230736930503,7,1,7.601402334583733,48.0,0.0,2000.0,1,2,44.0,0,2,10.0,9,False,0,False,1,1,1
60.0,7.9483852851118995,7.9483852851118995,2830.0,2830.0,False,True,0,2830.0,0,2830.0,2.47594953864145,2830.0,10.892994611239414,1,5,7.9483852851118995,46.0,0.0,1500.0,1,1,60.0,1,1,10.0,6,False,1,True,0,1,1
40.0,8.006700845440367,8.195609567288775,3000.0,3624.0,False,True,0,1160.0,0,3000.0,3.0875722358793087,0.0,20.923787528868363,7,1,8.006700845440367,30.0,0.0,3000.0,1,1,40.0,0,2,10.0,11,False,0,False,1,1,1
56.0,7.313886831633462,7.313886831633462,1500.0,1500.0,True,False,1,1160.0,0,1500.0,1.9721454320574248,0.0,6.186077202243483,7,5,7.313886831633462,27.0,0.0,1500.0,0,1,56.0,1,1,10.0,11,False,0,False,1,1,0
22.0,6.311734809152915,6.311734809152915,550.0,550.0,True,False,1,550.0,1,550.0,1.9130433409749608,550.0,5.773672055427252,1,6,6.311734809152915,20.0,0.0,1500.0,0,1,22.0,0,2,10.0,9,False,0,True,1,0,0
51.0,7.324489979348532,7.324489979348532,1516.0,1516.0,False,True,0,1160.0,0,1516.0,2.0624237168221944,0.0,6.865009283158991,7,5,7.324489979348532,20.0,0.0,1516.0,0,1,51.0,1,1,10.0,6,False,0,False,0,1,0
20.0,6.90875477931522,6.90875477931522,1000.0,1000.0,False,True,0,1160.0,1,1000.0,2.529509018549033,0.0,11.547344110854503,7,5,6.90875477931522,39.0,0.0,1000.0,0,1,20.0,1,1,10.0,9,True,0,False,1,1,0
70.0,6.930494765951626,6.930494765951626,1022.0,1022.0,False,True,0,872.0,0,1022.0,1.475180423206833,872.0,3.3718244803695145,5,5,6.930494765951626,60.0,0.0,1500.0,0,2,70.0,1,1,10.0,3,False,1,True,0,1,0
0.0,7.438971592395862,7.4821189235521155,1700.0,1775.0,False,True,0,1160.0,0,1700.0,1.925146509632912,0.0,5.856153084790498,9,1,7.438971592395862,67.0,0.0,1700.0,1,1,70.0,0,2,10.0,12,False,0,False,1,1,1
48.0,7.170119543449628,7.170119543449628,1299.0,1299.0,False,True,0,1160.0,0,1299.0,1.981001468866584,0.0,6.25,7,5,7.170119543449628,22.0,0.0,1299.0,0,2,48.0,1,1,10.0,6,False,1,False,1,1,0
36.0,6.860663671448287,6.860663671448287,953.0,953.0,False,True,0,953.0,0,953.0,1.962019295434589,953.0,6.11367718758019,7,5,6.860663671448287,43.0,0.0,1500.0,0,1,36.0,1,1,10.0,6,True,0,True,0,1,0
36.0,6.569481420414296,6.569481420414296,712.0,712.0,True,False,1,1160.0,0,712.0,1.7169669757846626,0.0,4.567616114960226,7,5,6.569481420414296,44.0,0.0,400.0,0,2,36.0,1,1,10.0,6,True,0,True,0,1,0
72.0,6.769641976852503,6.769641976852503,870.0,870.0,False,True,0,850.0,0,870.0,1.3325264706337443,850.0,2.790608160123172,7,5,6.769641976852503,73.0,0.0,1500.0,0,1,72.0,1,1,10.0,6,False,1,True,0,1,0
40.0,8.699681400989514,8.82981174915805,6000.0,6834.0,False,True,0,1160.0,0,6000.0,3.700246474720545,0.0,39.45727482678984,6,1,8.699681400989514,50.0,0.0,6000.0,1,1,40.0,0,2,10.0,11,False,1,False,1,1,1
16.0,5.717027701406222,5.717027701406222,303.0,303.0,False,True,0,1160.0,1,303.0,1.68148999506333,0.0,4.373556581986144,7,5,5.717027701406222,19.0,0.0,260.0,0,1,16.0,1,1,10.0,10,False,0,False,1,1,0
48.0,8.006700845440367,8.229777750081887,3000.0,3750.0,False,True,0,1160.0,0,3000.0,2.9466851479663347,0.0,18.04272517321016,7,1,8.006700845440367,34.0,0.0,3000.0,1,1,48.0,0,2,10.0,9,False,1,False,1,1,1
40.0,7.601402334583733,7.62608275807238,2000.0,2050.0,False,True,0,1160.0,0,2000.0,2.5522558822999595,0.0,11.836027713625867,7,1,7.601402334583733,61.0,0.0,2000.0,1,1,40.0,0,2,10.0,6,False,0,False,0,1,1
68.0,7.937731775260109,7.943782692458625,2800.0,2817.0,False,True,0,1160.0,0,2500.0,2.306158377875025,300.0,9.03579676674365,7,1,7.824445930877619,36.0,4.0,2500.0,1,1,72.0,0,2,4.0,11,True,1,False,1,1,1
10.0,6.255750041753367,6.255750041753367,520.0,520.0,False,True,0,520.0,1,520.0,2.5656597108922243,520.0,12.009237875288685,7,5,6.255750041753367,25.0,0.0,1500.0,1,1,10.0,1,1,10.0,6,False,0,True,0,1,1
48.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1160.0,0,1100.0,1.839363647453623,0.0,5.29253271747498,7,1,7.00397413672268,37.0,0.0,1100.0,1,2,48.0,0,2,10.0,8,True,0,False,1,1,1
70.0,6.68586094706836,6.68586094706836,800.0,800.0,False,True,0,500.0,0,800.0,1.2918168929115783,500.0,2.639392939623886,7,5,6.68586094706836,49.0,0.0,1500.0,0,2,70.0,1,1,10.0,6,False,0,True,0,1,0
60.0,7.550135342488429,7.550135342488429,1900.0,1900.0,False,True,0,1900.0,0,1900.0,2.11785879956216,1900.0,7.313317936874519,7,5,7.550135342488429,51.0,0.0,1500.0,1,1,60.0,1,1,10.0,5,False,0,True,0,1,1
27.0,6.470799503782602,6.470799503782602,645.0,645.0,True,False,1,1160.0,1,645.0,1.874424030456135,0.0,5.517064408519374,6,5,6.470799503782602,62.0,0.0,450.0,1,2,27.0,1,1,10.0,9,False,0,True,0,1,1
18.0,6.318968113746434,6.318968113746434,554.0,554.0,True,False,1,1160.0,0,554.0,1.1088484645051235,0.0,2.0308662340994905,7,5,6.318968113746434,50.0,0.0,433.0,1,1,63.0,1,1,10.0,6,False,0,False,0,1,1
48.0,8.699681400989514,8.699681400989514,6000.0,6000.0,False,True,0,6000.0,0,6000.0,3.3967997354127544,6000.0,28.86836027713625,7,1,8.699681400989514,44.0,0.0,1500.0,1,1,48.0,0,2,10.0,12,True,1,True,1,1,1
15.0,6.478509642208569,6.478509642208569,650.0,650.0,False,True,0,650.0,1,650.0,2.3985948670622474,650.0,10.007698229407236,7,5,6.478509642208569,59.0,0.0,1500.0,0,1,15.0,1,1,10.0,6,False,1,True,0,1,0
56.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1500.0,0,1500.0,1.9721454320574248,1500.0,6.186077202243483,5,5,7.313886831633462,43.0,0.0,1500.0,0,2,56.0,1,1,10.0,6,True,1,True,0,1,0
0.0,8.160803920954665,8.384118837190895,3500.0,4376.0,False,True,0,1160.0,0,3500.0,3.093523800849165,0.0,21.054657428791376,7,1,8.160803920954665,26.0,0.0,3500.0,1,2,48.0,0,2,10.0,10,False,0,False,1,1,1
6.0,5.707110264748875,5.707110264748875,300.0,300.0,False,True,0,300.0,1,300.0,2.529509018549033,300.0,11.547344110854503,7,5,5.707110264748875,20.0,0.0,1500.0,0,2,6.0,1,1,10.0,6,False,0,True,0,1,0
48.0,7.427144133408616,7.427144133408616,1680.0,1680.0,False,True,0,1160.0,0,1680.0,2.20642004442932,0.0,8.083140877598153,1,1,7.427144133408616,22.0,0.0,1380.0,1,1,48.0,0,2,10.0,10,False,0,False,1,1,1
25.0,6.55250788703459,6.55250788703459,700.0,700.0,True,False,1,1160.0,1,700.0,2.010428049722943,0.0,6.466512702078522,7,1,6.55250788703459,55.0,0.0,700.0,1,2,25.0,0,2,10.0,10,False,0,False,1,1,1
66.0,7.8119734296220225,7.8119734296220225,2469.0,2469.0,False,True,0,1869.0,0,2469.0,2.265870579548188,1869.0,8.639512912030233,1,6,7.8119734296220225,31.0,0.0,1500.0,1,1,66.0,0,2,10.0,10,False,0,True,0,0,0
47.0,8.497194544909547,8.497194544909547,4900.0,4900.0,False,True,0,4700.0,0,4900.0,3.2219686735567765,4700.0,24.077440911994497,7,6,8.497194544909547,47.0,0.0,1500.0,0,1,47.0,0,2,10.0,9,False,1,True,1,0,0
9.0,7.937731775260109,7.937731775260109,2800.0,2800.0,True,False,1,2800.0,1,2800.0,4.288404469965429,2800.0,71.8501411342058,7,1,7.937731775260109,58.0,0.0,1500.0,1,1,9.0,0,2,10.0,11,False,1,True,1,1,1
40.0,9.210440366976515,9.364519622823858,10000.0,11666.0,False,True,0,1160.0,0,10000.0,4.224724342459304,0.0,67.35565819861432,7,3,9.210440366976515,34.0,0.0,10000.0,1,1,40.0,0,2,10.0,12,False,0,False,1,1,1
3.0,6.814542897259958,6.814542897259958,910.0,910.0,True,False,1,1160.0,0,910.0,1.682384977849903,0.0,4.3783679753656655,7,5,6.814542897259958,29.0,0.0,217.0,0,1,48.0,1,1,10.0,11,False,0,False,1,1,0
50.0,8.475328987317539,8.490849216076635,4794.0,4869.0,False,True,0,1160.0,0,4794.0,3.1565580846231063,0.0,22.489607390300232,7,4,8.475328987317539,47.0,0.0,4482.0,0,2,50.0,0,2,10.0,9,False,1,False,0,1,0
3.0,5.707110264748875,5.707110264748875,300.0,300.0,True,False,1,300.0,1,300.0,1.9130433409749608,300.0,5.773672055427252,7,1,5.707110264748875,51.0,0.0,1500.0,1,1,12.0,0,2,10.0,9,False,1,True,1,1,1
56.0,7.737616282857904,7.737616282857904,2292.0,2292.0,False,True,0,2225.0,0,2292.0,2.34682453402894,2225.0,9.452325965028043,7,5,7.737616282857904,52.0,0.0,1500.0,1,1,56.0,1,1,10.0,10,False,1,True,0,1,1
47.0,7.680637427560936,7.680637427560936,2165.0,2165.0,False,True,0,1160.0,0,2165.0,2.4543012007119227,0.0,10.638297872340424,7,6,7.680637427560936,24.0,0.0,2165.0,1,1,47.0,0,2,10.0,6,False,0,False,1,0,0
66.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1160.0,0,1500.0,1.832388289517152,0.0,5.248792777661137,7,5,7.313886831633462,21.0,0.0,1500.0,0,1,66.0,1,1,10.0,8,False,0,False,1,1,0
24.0,6.933423025730715,6.933423025730715,1025.0,1025.0,False,True,0,1160.0,0,1025.0,1.9341287135214893,0.0,5.918013856812934,7,5,6.933423025730715,26.0,0.0,1025.0,1,2,40.0,1,1,10.0,6,False,0,False,1,1,1
58.0,7.02197642307216,7.02197642307216,1120.0,1120.0,False,True,0,1033.0,0,1120.0,1.6973872370324372,1033.0,4.459663932467946,7,5,7.02197642307216,38.0,0.0,1500.0,0,1,58.0,1,1,10.0,4,True,1,True,0,1,0
60.0,7.313886831633462,7.467942332285852,1500.0,1750.0,False,True,0,1160.0,0,1500.0,2.045878389378359,0.0,6.735950731331793,7,1,7.313886831633462,27.0,0.0,1500.0,1,1,60.0,0,2,10.0,6,False,1,False,1,1,1
40.0,6.437751649736401,6.437751649736401,624.0,624.0,False,True,0,624.0,0,624.0,1.5266585922103049,624.0,3.6027713625866054,7,5,6.437751649736401,53.0,0.0,1500.0,0,2,40.0,1,1,10.0,9,False,1,True,0,1,0
4.0,4.262679877041316,4.262679877041316,70.0,70.0,False,True,0,50.0,1,70.0,1.6177176285474542,50.0,4.041570438799076,7,5,4.262679877041316,33.0,0.0,1500.0,0,2,4.0,1,1,10.0,5,False,0,True,0,1,0
0.0,8.294299608857235,8.383890344101816,4000.0,4375.0,False,True,0,1160.0,0,3000.0,2.4256986667570204,1000.0,10.310128670405806,7,1,8.006700845440367,61.0,48.0,3000.0,1,2,98.0,0,2,48.0,11,False,1,False,1,1,1
40.0,7.936660155225426,8.085794701281568,2797.0,3247.0,False,True,0,1160.0,0,2797.0,2.983007311750619,0.0,18.747113163972287,6,1,7.936660155225426,56.0,0.0,2797.0,1,2,40.0,0,2,10.0,9,False,1,False,0,1,1
54.0,8.1786387885907,8.1786387885907,3563.0,3563.0,False,True,0,3260.0,0,3563.0,2.787367564682716,3260.0,15.238217432212814,1,5,8.1786387885907,48.0,0.0,1500.0,0,1,54.0,1,1,10.0,4,False,1,True,0,1,0
48.0,6.933423025730715,7.155396301896734,1025.0,1280.0,False,True,0,1160.0,0,1025.0,1.9683121298075976,0.0,6.158583525789068,8,1,6.933423025730715,45.0,0.0,1025.0,1,2,48.0,0,2,10.0,9,False,0,False,1,1,1
21.0,6.740519359606223,6.740519359606223,845.0,845.0,False,True,0,1160.0,1,845.0,2.331450707618348,0.0,9.292862641592434,9,5,6.740519359606223,19.0,0.0,650.0,0,1,21.0,1,1,10.0,6,False,0,False,0,1,0
45.0,7.456454555176209,7.593877844605118,1730.0,1985.0,False,True,0,1160.0,0,1730.0,2.414781314291633,0.0,10.187323582242753,7,1,7.456454555176209,48.0,0.0,1730.0,1,2,45.0,0,2,10.0,6,False,1,False,1,1,1
45.0,7.639642287858013,7.639642287858013,2078.0,2078.0,False,True,0,1160.0,0,2078.0,2.4565597978093017,0.0,10.664613805491404,7,5,7.639642287858013,40.0,0.0,2078.0,0,1,45.0,1,1,10.0,6,True,1,False,0,1,0
48.0,7.533158807455563,7.533158807455563,1868.0,1868.0,False,True,0,1868.0,0,1868.0,2.301352617102401,1868.0,8.98768283294842,7,5,7.533158807455563,35.0,0.0,1500.0,0,2,48.0,1,1,10.0,9,True,0,True,0,1,0
45.0,7.639642287858013,7.639642287858013,2078.0,2078.0,False,True,0,1160.0,0,2078.0,2.4565597978093017,0.0,10.664613805491404,7,5,7.639642287858013,36.0,0.0,2078.0,0,1,45.0,1,1,10.0,5,True,1,False,0,1,0
42.0,6.873163834212518,6.873163834212518,965.0,965.0,True,False,1,965.0,0,965.0,1.841545891840564,965.0,5.306279555702188,7,5,6.873163834212518,55.0,0.0,1500.0,0,1,42.0,1,1,10.0,5,False,1,True,0,1,0
78.0,7.186144304522325,7.186144304522325,1320.0,1320.0,False,True,0,1320.0,0,1320.0,1.590934139254134,1320.0,3.908331852904601,7,5,7.186144304522325,60.0,0.0,1500.0,1,1,78.0,1,1,10.0,4,False,1,True,0,1,1
58.0,7.234898420314831,7.234898420314831,1386.0,1386.0,True,False,1,1386.0,0,1386.0,1.8746955434503785,1386.0,5.518834116429083,1,1,7.234898420314831,36.0,0.0,1500.0,0,2,58.0,0,2,10.0,6,True,0,True,0,1,0
35.0,7.090909822079984,7.090909822079984,1200.0,1200.0,False,True,0,200.0,0,200.0,1.3975936312189714,1200.0,3.045453391873715,7,5,5.303304908059076,35.0,56.0,1500.0,0,1,91.0,1,1,56.0,10,True,0,True,0,1,0
45.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1100.0,0,1100.0,1.7412506962589498,1100.0,4.704473526644428,1,5,7.00397413672268,58.0,0.0,1500.0,0,1,54.0,1,1,10.0,5,False,1,True,0,1,0
72.0,8.737292112544221,8.737292112544221,6230.0,6230.0,False,True,0,6110.0,0,6230.0,3.043727860366189,6110.0,19.98332050295099,7,5,8.737292112544221,24.0,0.0,1500.0,0,2,72.0,1,1,10.0,6,False,1,True,0,1,0
40.0,7.090909822079984,7.090909822079984,1200.0,1200.0,False,True,0,1160.0,0,1200.0,2.070452065455202,0.0,6.928406466512703,7,5,7.090909822079984,48.0,0.0,1200.0,1,1,40.0,1,1,10.0,8,False,1,False,0,1,1
84.0,7.537962659768208,7.537962659768208,1877.0,1877.0,False,True,0,1277.0,0,1877.0,1.818168180915705,1277.0,5.160563070493786,2,5,7.537962659768208,60.0,0.0,1500.0,0,2,84.0,1,1,10.0,4,False,0,True,1,1,0
60.0,7.259116128097101,7.259116128097101,1420.0,1420.0,False,True,0,1420.0,0,1420.0,1.866517913455028,1420.0,5.465742879137798,7,6,7.259116128097101,36.0,0.0,1500.0,1,1,60.0,0,2,10.0,11,True,0,True,0,0,0
48.0,8.517393171418904,8.740656691541368,5000.0,6251.0,False,True,0,1160.0,0,5000.0,3.436436461166885,0.0,30.07602001539646,6,3,8.517393171418904,38.0,0.0,5000.0,1,2,48.0,0,2,10.0,11,True,0,False,1,1,1
45.0,7.313886831633462,7.467942332285852,1500.0,1750.0,False,True,0,1160.0,0,1500.0,2.300710100471243,0.0,8.981267641775725,7,1,7.313886831633462,43.0,0.0,1500.0,1,1,45.0,0,2,10.0,6,True,0,False,1,1,1
60.0,7.649692623711514,7.649692623711514,2099.0,2099.0,False,True,0,299.0,0,2099.0,2.20599618988985,299.0,8.079291762894535,7,5,7.649692623711514,41.0,0.0,1500.0,0,2,60.0,1,1,10.0,6,True,0,True,0,1,0
48.0,7.234177179749849,7.234177179749849,1385.0,1385.0,False,True,0,1160.0,0,1385.0,2.036505312520909,0.0,6.663779830638953,7,1,7.234177179749849,18.0,0.0,1025.0,1,1,48.0,0,2,10.0,8,False,0,False,1,1,1
40.0,8.699681400989514,8.821584877430965,6000.0,6778.0,False,True,0,1160.0,0,3000.0,3.556191164156988,3000.0,34.02952103624862,9,1,8.006700845440367,54.0,6.0,3000.0,1,1,46.0,0,2,6.0,10,False,1,False,1,1,1
48.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1160.0,0,1100.0,1.839363647453623,0.0,5.29253271747498,7,1,7.00397413672268,24.0,0.0,1100.0,1,1,48.0,0,2,10.0,10,False,0,False,1,1,1
30.0,7.444833273892193,7.444833273892193,1710.0,1710.0,True,False,1,1710.0,1,1710.0,2.6507015776234937,1710.0,13.163972286374133,7,5,7.444833273892193,28.0,0.0,1500.0,0,2,30.0,1,1,10.0,11,False,0,True,1,1,0
53.0,7.265429723253953,7.321849713788356,1429.0,1512.0,False,True,0,1160.0,0,1429.0,2.0266368920467643,0.0,6.588522375702644,7,5,7.265429723253953,48.0,0.0,1429.0,0,2,53.0,1,1,10.0,9,False,1,False,1,1,0
35.0,7.824445930877619,7.824445930877619,2500.0,2500.0,False,True,0,1160.0,0,2500.0,2.861984050146189,0.0,16.496205872649288,7,6,7.824445930877619,52.0,0.0,2500.0,1,1,35.0,0,2,10.0,5,False,1,False,1,0,0
70.0,7.313886831633462,7.53689712956617,1500.0,1875.0,False,True,0,1160.0,0,1500.0,1.9721454320574248,0.0,6.186077202243483,7,1,7.313886831633462,43.0,0.0,1500.0,1,1,70.0,0,2,10.0,6,True,0,False,1,1,1
40.0,5.303304908059076,5.303304908059076,200.0,200.0,False,True,0,1160.0,0,200.0,0.767667472844854,0.0,1.1547344110854505,7,1,5.303304908059076,53.0,0.0,200.0,1,2,40.0,0,2,10.0,5,False,0,False,1,1,1
51.0,7.668093709082406,7.668093709082406,2138.0,2138.0,False,True,0,1705.0,0,2138.0,2.3685278376381023,1705.0,9.68165557215958,7,5,7.668093709082406,40.0,0.0,1500.0,0,2,51.0,1,1,10.0,6,True,0,True,0,1,0
80.0,7.247792581767846,7.247792581767846,1404.0,1404.0,False,True,0,1404.0,0,1404.0,1.620005435539382,1404.0,4.053117782909931,7,5,7.247792581767846,45.0,0.0,1500.0,0,1,80.0,1,1,10.0,6,False,0,True,0,1,0
