C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas,sexo_mujer,sexo_hombre,edad,grupo_edad,joven,adulto_mayor,jefe_hogar,conyuge,hijo_hogar,tiene_discapacidad,cantidad_limitaciones,lengua_materna_indigena,autoidentificacion_indigena,autoidentificacion_afro,autoidentificacion_mestizo,nivel_educativo_ord,educacion_basica_o_menos,secundaria_completa,superior_incompleta,superior_completa,universitaria_completa_o_mas,educacion_superior,brecha_educativa_baja,grupo_educativo,trabajador_independiente,trabajador_dependiente,empleador,trabajador_hogar,trabajador_familiar_no_remunerado,sector_publico,sector_privado,empresa_registrada_sunat,empresa_no_registrada_sunat,lleva_libros_contables,posible_informalidad,empresa_pequena,empresa_mediana_grande,busca_otro_empleo,horas_totales,horas_principal,horas_secundaria,trabaja_menos_35h,trabaja_mas_48h,sobrejornada,brecha_horas_normal,tiene_seguro_salud,tiene_essalud,tiene_sis,tiene_afp,tiene_snp,tiene_pension,proteccion_social_completa,ingreso_total,ingreso_principal,ingreso_laboral,ingreso_total_log,ingreso_principal_log,ingreso_laboral_log,ingreso_por_hora,ingreso_por_hora_log,ingreso_secundario_total,tiene_ingreso_secundario,proporcion_ingreso_principal,dependencia_ingreso_principal,bajo_ingreso_relativo,alto_ingreso_relativo,ingreso_cero,ingreso_outlier
2,23.0,3,9,3, ,3,5,1, ,5,9998,1,48.0,,48.0,,1025.0,1025.0,1110.0,1025.0,,,,6.933423025730715,6.933423025730715,7.01301578963963,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,23.0,14_24,1,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,1,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1025.0,1025.0,1110.0,6.933423025730715,6.933423025730715,7.01301578963963,5.340646651270208,1.8469807587164375,0.0,0,1.0,1,0,0,0,0
1,20.0,3,8,1, ,3,5,1, ,5,9998,2,16.0,,20.0,20.0,500.0,500.0,500.0,500.0,,,,6.2166061010848646,6.2166061010848646,6.2166061010848646,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,20.0,14_24,1,0,0,0,1,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,20.0,16.0,0.0,1,0,0,0.0,1,1,0,1,0,1,1,500.0,500.0,500.0,6.2166061010848646,6.2166061010848646,6.2166061010848646,5.7736720554272525,1.9130433409749612,0.0,0,1.0,1,1,0,0,0
2,68.0,1,6,5, ,2, ,3,2,1,1,2,4.0,,4.0,,37.0,37.0,37.0,,37.0,,,3.6375861597263857,3.6375861597263857,3.6375861597263857,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,68.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,4.0,0.0,1,0,0,,1,1,0,1,0,1,1,37.0,37.0,37.0,3.6375861597263857,3.6375861597263857,3.6375861597263857,2.136258660508083,1.1430305801161516,37.0,1,1.0,1,1,0,0,0
1,22.0,8,9,3, ,3,5,1, ,5,9998,2,48.0,,48.0,,1200.0,1200.0,1500.0,1200.0,,,,7.090909822079984,7.090909822079984,7.313886831633462,1,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0,0,1,22.0,14_24,1,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1200.0,1200.0,1500.0,7.090909822079984,7.090909822079984,7.313886831633462,7.2170900692840645,2.1062161402232906,0.0,0,1.0,1,0,0,0,0
1,18.0,8,6,5, ,3,5,2,2,1,3,2,48.0,,48.0,,1000.0,1000.0,1000.0,1000.0,,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,18.0,14_24,1,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,1000.0,1000.0,1000.0,6.90875477931522,6.90875477931522,6.90875477931522,4.81139337952271,1.7598203664690253,0.0,0,1.0,1,1,0,0,0
2,39.0,1,6,5, ,2, ,3,2,1,1,2,15.0,,15.0,,630.0,630.0,630.0,,630.0,,,6.447305862541213,6.447305862541213,6.447305862541213,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0,1,0,39.0,35_44,0,0,1,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,15.0,15.0,0.0,1,0,0,,1,0,1,0,0,0,0,630.0,630.0,630.0,6.447305862541213,6.447305862541213,6.447305862541213,9.699769053117782,2.3702221574141586,630.0,1,1.0,1,1,0,0,0
1,30.0,2,9,3, ,1, ,2,2,1,4,2,86.0,,86.0,,7280.0,7280.0,7280.0,,7150.0,,,8.893023494394711,8.893023494394711,8.893023494394711,6,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,1,0,1,30.0,25_34,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86.0,86.0,0.0,0,1,1,,0,0,0,1,0,1,0,7280.0,7280.0,7280.0,8.893023494394711,8.893023494394711,8.893023494394711,19.549922122562972,3.02285715127876,7150.0,1,1.0,1,0,1,0,1
1,44.0,1,8,2, ,2, ,3,2,1,1,2,73.0,,73.0,,1218.0,1218.0,1218.0,,1218.0,,,7.105786129481271,7.105786129481271,7.105786129481271,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,44.0,35_44,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,73.0,73.0,0.0,0,1,1,,1,0,1,1,0,1,1,1218.0,1218.0,1218.0,7.105786129481271,7.105786129481271,7.105786129481271,3.8533329115125436,1.5796656671868021,1218.0,1,1.0,1,0,0,0,0
2,38.0,2,9,3, ,2, ,3,2,1,1,2,4.0,,4.0,,25.0,25.0,25.0,,20.0,,,3.258096538021482,3.258096538021482,3.258096538021482,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,38.0,35_44,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,4.0,0.0,1,0,0,,1,0,1,1,0,1,1,25.0,25.0,25.0,3.258096538021482,3.258096538021482,3.258096538021482,1.443418013856813,0.8933978844157549,20.0,1,1.0,1,1,0,0,0
2,62.0,1,5,4, ,2, ,3,2,1,1,2,30.0,3.0,33.0,,844.0,766.0,844.0,,766.0,,,6.739336627357174,6.642486801367256,6.739336627357174,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,62.0,55_64,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,33.0,30.0,3.0,1,0,0,,0,0,0,0,0,0,0,844.0,766.0,844.0,6.739336627357174,6.642486801367256,6.739336627357174,5.906641472461334,1.932483480906867,766.0,1,0.9075829383886256,1,1,0,0,0
2,58.0,1,9,3, ,2, ,2,1,1,1,2,55.0,,55.0,,2131.0,2131.0,2131.0,,2131.0,,,7.664815785285735,7.664815785285735,7.664815785285735,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,58.0,55_64,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,1,0,1,0,1,0,0,55.0,55.0,0.0,0,1,0,,1,0,1,0,0,0,0,2131.0,2131.0,2131.0,7.664815785285735,7.664815785285735,7.664815785285735,8.948141927356708,2.2973857927630608,2131.0,1,1.0,1,0,0,0,0
1,36.0,1,9,3, ,2, ,3,2,1,1,2,66.0,,66.0,64.0,1300.0,1300.0,1300.0,,1300.0,,,7.170888478512505,7.170888478512505,7.170888478512505,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,36.0,35_44,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,66.0,66.0,0.0,0,1,1,-2.0,1,0,1,1,0,1,1,1300.0,1300.0,1300.0,7.170888478512505,7.170888478512505,7.170888478512505,4.548953740639653,1.7136093947870568,1300.0,1,1.0,1,0,0,0,0
2,56.0,2,6,5, ,2, ,3,2,1,2,1,15.0,,15.0,,215.0,215.0,215.0,,215.0,,,5.375278407684165,5.375278407684165,5.375278407684165,1,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,1,0,56.0,55_64,0,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,1,15.0,15.0,0.0,1,0,0,,1,1,0,0,0,0,0,215.0,215.0,215.0,5.375278407684165,5.375278407684165,5.375278407684165,3.310238645111624,1.4609932726782937,215.0,1,1.0,1,1,0,0,0
2,18.0,3,8,1, ,2, ,3,2,1,1,1,21.0,,21.0,,70.0,70.0,70.0,,70.0,,,4.262679877041316,4.262679877041316,4.262679877041316,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,1,0,18.0,14_24,1,0,0,0,1,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,1,21.0,21.0,0.0,1,0,0,,1,1,0,0,0,0,0,70.0,70.0,70.0,4.262679877041316,4.262679877041316,4.262679877041316,0.7698229407236336,0.5708795080925819,70.0,1,1.0,1,1,0,0,0
1,50.0,1,6,5, ,2, ,3,2,1,1,2,63.0,,63.0,,1950.0,1950.0,1950.0,,1950.0,,,7.576097340623111,7.576097340623111,7.576097340623111,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,50.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,63.0,63.0,0.0,0,1,1,,1,0,1,0,0,0,0,1950.0,1950.0,1950.0,7.576097340623111,7.576097340623111,7.576097340623111,7.148355878148025,2.097816174159411,1950.0,1,1.0,1,0,0,0,0
2,29.0,1,9,3, ,3,5,1, ,1,10,2,48.0,,48.0,,2500.0,2500.0,2525.0,2500.0,,,,7.824445930877619,7.824445930877619,7.834392302910435,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,1,0,29.0,25_34,1,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,0,1,0,1,1,2500.0,2500.0,2525.0,7.824445930877619,7.824445930877619,7.834392302910435,12.148768283294842,2.5763280875671835,0.0,0,1.0,1,0,0,0,0
1,29.0,2,9,3, ,2, ,3,2,1,1,2,10.0,,12.0,12.0,3000.0,3000.0,3000.0,,3000.0,,,8.006700845440367,8.006700845440367,8.006700845440367,2,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,29.0,25_34,1,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,12.0,10.0,0.0,1,0,0,0.0,1,0,0,0,0,0,0,3000.0,3000.0,3000.0,8.006700845440367,8.006700845440367,8.006700845440367,57.736720554272516,4.073065094356167,3000.0,1,1.0,1,0,1,0,0
1,69.0,1,12,2, ,2, ,1, ,1,2,2,25.0,,25.0,,16000.0,16000.0,16000.0,,16000.0,,,9.680406499268877,9.680406499268877,9.680406499268877,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0,0,1,69.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25.0,25.0,0.0,1,0,0,,1,0,0,1,0,1,1,16000.0,16000.0,16000.0,9.680406499268877,9.680406499268877,9.680406499268877,147.80600461893764,5.002643475206699,16000.0,1,1.0,1,0,1,0,1
2,66.0,2,12,2, ,3,5,1, ,5,1000,2,40.0,,40.0,,6000.0,6000.0,7500.0,6000.0,,,,8.699681400989514,8.699681400989514,8.922791623969637,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,1,0,1,0,66.0,65_mas,0,1,0,1,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,0,0,1,0,1,1,6000.0,6000.0,7500.0,8.699681400989514,8.699681400989514,8.922791623969637,43.30254041570439,3.791042021133848,0.0,0,1.0,1,0,1,0,1
1,28.0,3,12,2, ,3,5,1, ,5,1000,2,40.0,,44.0,44.0,4500.0,4500.0,5625.0,4500.0,,,,8.412054873292933,8.412054873292933,8.635153989049803,1,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0,0,1,28.0,25_34,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,44.0,40.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,4500.0,4500.0,5625.0,8.412054873292933,8.412054873292933,8.635153989049803,29.5244593743439,3.4185283089257235,0.0,0,1.0,1,0,1,0,0
1,25.0,3,11,5, ,3,5,1, ,5,2000,2,45.0,,45.0,,3500.0,3500.0,4376.0,3500.0,,,,8.160803920954665,8.160803920954665,8.384118837190895,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,25.0,25_34,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,45.0,45.0,0.0,0,0,0,,1,1,0,1,0,1,1,3500.0,3500.0,4376.0,8.160803920954665,8.160803920954665,8.384118837190895,22.45830125737747,3.155224430432123,0.0,0,1.0,1,0,1,0,0
2,24.0,11,11,5, ,3,5,1, ,1,5,1,40.0,,40.0,,1500.0,1500.0,1563.0,1500.0,,,,7.313886831633462,7.313886831633462,7.355001921105257,1,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1,1,0,24.0,14_24,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,1,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,1500.0,1500.0,1563.0,7.313886831633462,7.313886831633462,7.355001921105257,9.024249422632796,2.305007099829373,0.0,0,1.0,1,0,0,0,0
2,33.0,1,12,2, ,3,5,1, ,2,40,2,48.0,,48.0,,3000.0,3000.0,3375.0,3000.0,,,,8.006700845440367,8.006700845440367,8.124446855715847,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,33.0,25_34,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,3000.0,3000.0,3375.0,8.006700845440367,8.006700845440367,8.124446855715847,16.238452655889144,2.847142508068812,0.0,0,1.0,1,0,1,0,0
1,68.0,1,10,2, ,3,5,1, ,1,15,2,48.0,,48.0,,3000.0,3000.0,3750.0,3000.0,,,,8.006700845440367,8.006700845440367,8.229777750081887,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,68.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,3000.0,3000.0,3750.0,8.006700845440367,8.006700845440367,8.229777750081887,18.04272517321016,2.9466851479663347,0.0,0,1.0,1,0,1,0,0
1,38.0,3,9,3, ,2, ,3,2,1,1,2,50.0,,50.0,,1680.0,1680.0,1680.0,,1680.0,,,7.427144133408616,7.427144133408616,7.427144133408616,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,38.0,35_44,0,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,50.0,50.0,0.0,0,1,0,,1,0,1,1,0,1,1,1680.0,1680.0,1680.0,7.427144133408616,7.427144133408616,7.427144133408616,7.759815242494226,2.170174813686409,1680.0,1,1.0,1,0,0,0,0
2,21.0,3,9,3, ,7,5,1, ,1,6,2,18.0,,18.0,,500.0,500.0,500.0,500.0,,,,6.2166061010848646,6.2166061010848646,6.2166061010848646,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,1,0,21.0,14_24,1,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,0,0,0,0,0,1,1,0,0,0,1,0,0,18.0,18.0,0.0,1,0,0,,0,0,0,0,0,0,0,500.0,500.0,500.0,6.2166061010848646,6.2166061010848646,6.2166061010848646,6.415191172696947,2.0035307571452012,0.0,0,1.0,1,1,0,0,0
1,38.0,1,10,2, ,3,5,1, ,4,500,1,45.0,18.0,63.0,,3000.0,3000.0,3000.0,3000.0,,,,8.006700845440367,8.006700845440367,8.006700845440367,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,38.0,35_44,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,1,63.0,45.0,18.0,0,1,1,,1,1,0,1,0,1,1,3000.0,3000.0,3000.0,8.006700845440367,8.006700845440367,8.006700845440367,10.997470581766192,2.484695842716934,0.0,0,1.0,1,0,1,0,0
2,39.0,2,8,1, ,2, ,2,2,1,2,2,91.0,,91.0,,1765.0,1765.0,1765.0,,1765.0,,,7.476472381163905,7.476472381163905,7.476472381163905,5,2,1,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,1,0,39.0,35_44,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,1,0,0,0,1,0,0,91.0,91.0,0.0,0,1,1,,1,0,1,1,0,1,1,1765.0,1765.0,1765.0,7.476472381163905,7.476472381163905,7.476472381163905,4.479354363880923,1.700987277208928,1765.0,1,1.0,1,0,0,0,0
2,34.0,3,11,5, ,3,5,1, ,5,501,2,40.0,,40.0,,2100.0,2100.0,2800.0,2100.0,,,,7.650168700845001,7.650168700845001,7.937731775260109,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,34.0,25_34,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,2100.0,2100.0,2800.0,7.650168700845001,7.650168700845001,7.937731775260109,16.166281755196305,2.8429470967228037,0.0,0,1.0,1,0,0,0,0
2,32.0,3,11,5, ,3,5,1, ,3,70,1,34.0,,34.0,,1900.0,1900.0,2374.0,1900.0,,,,7.550135342488429,7.550135342488429,7.772752716468742,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,32.0,25_34,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,1,34.0,34.0,0.0,1,0,0,,1,1,0,1,0,1,1,1900.0,1900.0,2374.0,7.550135342488429,7.550135342488429,7.772752716468742,16.12552642304035,2.8405701237073773,0.0,0,1.0,1,0,0,0,0
1,41.0,1,8,2, ,2, ,3,2,1,1,2,6.0,,12.0,12.0,693.0,693.0,693.0,,693.0,,,6.542471960506805,6.542471960506805,6.542471960506805,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,1,41.0,35_44,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,12.0,6.0,0.0,1,0,0,0.0,1,0,1,0,0,0,0,693.0,693.0,693.0,6.542471960506805,6.542471960506805,6.542471960506805,13.337182448036952,2.6628563338605646,693.0,1,1.0,1,1,0,0,0
2,41.0,1,6,5, ,2, ,3,2,1,1,2,5.0,6.0,11.0,,250.0,50.0,250.0,,50.0,,200.0,5.525452939131784,3.9318256327243257,5.525452939131784,5,2,1,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,1,1,0,41.0,35_44,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,11.0,5.0,6.0,1,0,0,,1,0,1,1,0,1,1,250.0,50.0,250.0,5.525452939131784,3.9318256327243257,5.525452939131784,5.248792777661138,1.8323882895171517,250.0,1,0.2,0,1,0,0,0
1,22.0,3,5,2, ,3,5,3,2,1,4,2,37.0,,37.0,,1516.0,1516.0,1516.0,1083.0,,,,7.324489979348532,7.324489979348532,7.324489979348532,5,2,1,2,2,2,2,2,2,2,1,10,7,0,0,0,0,0,1,0,1,22.0,14_24,1,0,0,0,1,1,1,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,0,37.0,37.0,0.0,0,0,0,,1,0,1,0,0,0,0,1516.0,1516.0,1516.0,7.324489979348532,7.324489979348532,7.324489979348532,9.462580363273203,2.3478051168635807,0.0,0,1.0,1,0,0,0,0
2,39.0,1,6,5, ,2, ,3,2,1,4,2,8.0,9.0,26.0,26.0,1016.0,816.0,1016.0,,816.0,,200.0,6.92461239604856,6.705639094860003,6.92461239604856,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,39.0,35_44,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,26.0,8.0,9.0,1,0,0,0.0,0,0,0,0,0,0,0,1016.0,816.0,1016.0,6.92461239604856,6.705639094860003,6.92461239604856,9.024693551252442,2.3050514042717865,1016.0,1,0.8031496062992126,1,1,0,0,0
2,50.0,7,6,5, ,2, ,3,2,1,2,2,40.0,6.0,46.0,,806.0,806.0,806.0,,806.0,,,6.693323668269949,6.693323668269949,6.693323668269949,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,50.0,45_54,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,46.0,40.0,6.0,0,0,0,,1,0,1,0,0,0,0,806.0,806.0,806.0,6.693323668269949,6.693323668269949,6.693323668269949,4.0465910231950994,1.6187129704300025,806.0,1,1.0,1,1,0,0,0
1,37.0,1,11,5, ,3,5,1, ,4,300,2,66.0,,66.0,,9000.0,9000.0,10125.0,9000.0,,,,9.105090961257083,9.105090961257083,9.222861652529854,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,1,0,1,37.0,35_44,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,66.0,66.0,0.0,0,1,1,,1,1,0,1,0,1,1,9000.0,9000.0,10125.0,9.105090961257083,9.105090961257083,9.222861652529854,35.42935124921268,3.595374802715122,0.0,0,1.0,1,0,1,0,1
2,69.0,1,1, , ,2, ,2,2,1,1,2,63.0,,63.0,,419.0,419.0,419.0,,397.0,,,6.040254711277414,6.040254711277414,6.040254711277414,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0,1,0,69.0,65_mas,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Sin nivel / Inicial,1,0,0,0,0,0,0,1,0,0,0,1,0,0,63.0,63.0,0.0,0,1,1,,1,0,1,0,0,0,0,419.0,419.0,419.0,6.040254711277414,6.040254711277414,6.040254711277414,1.5359800579200116,0.9305801729478513,397.0,1,1.0,1,1,0,0,0
1,40.0,1,6,5, ,2, ,3,2,1,1,2,56.0,,56.0,,830.0,830.0,830.0,,830.0,,,6.7226297948554485,6.7226297948554485,6.7226297948554485,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0,0,1,40.0,35_44,0,0,1,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,830.0,830.0,830.0,6.7226297948554485,6.7226297948554485,6.7226297948554485,3.4229627185747273,1.4868097698600997,830.0,1,1.0,1,1,0,0,0
2,43.0,2,3, ,5,3,5,3,2,1,2,2,56.0,,56.0,,1200.0,1200.0,1200.0,900.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,43.0,35_44,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,Primaria,0,1,0,0,0,0,1,0,1,0,1,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,1200.0,1200.0,1200.0,7.090909822079984,7.090909822079984,7.090909822079984,4.948861761794787,1.7831999007185653,0.0,0,1.0,1,0,0,0,0
1,20.0,1,6,5, ,3,5,1, ,4,200,1,44.0,30.0,74.0,,2274.0,1974.0,2507.0,1350.0,,,300.0,7.729735331385051,7.5883236773352225,7.827240901752812,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,20.0,14_24,1,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,0,1,1,74.0,44.0,30.0,0,1,1,,1,1,0,1,0,1,1,2274.0,1974.0,2507.0,7.729735331385051,7.5883236773352225,7.827240901752812,7.824105861057362,2.1774872788259025,300.0,1,0.8680738786279684,1,0,0,0,0
2,27.0,1,10,1, ,3,5,3,2,1,2,2,42.0,,42.0,,1766.0,1766.0,1774.0,1350.0,,,,7.477038472319696,7.477038472319696,7.4815557019095165,5,2,1,1,2,2,2,2,2,2,2,10,8,0,0,0,0,0,0,1,0,27.0,25_34,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,0,1,0,1,1,0,0,42.0,42.0,0.0,0,0,0,,1,0,1,1,0,1,1,1766.0,1766.0,1774.0,7.477038472319696,7.477038472319696,7.4815557019095165,9.754756406026614,2.375348113093282,0.0,0,1.0,1,0,0,0,0
