C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas
1,26.0,2,5,4, ,2, ,3,2,1,1,2,64.0,,64.0,,1548.0,1548.0,1548.0,,1548.0,,,7.345364840416867,7.345364840416867,7.345364840416867,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,1
2,54.0,1,9,3, ,3,5,1, ,4,120,2,60.0,,60.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,1,1,2,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
2,54.0,1,6,5, ,2, ,3,2,1,1,2,10.0,,10.0,,163.0,163.0,163.0,,163.0,,,5.099866427824199,5.099866427824199,5.099866427824199,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,44.0,2,6,5, ,3,5,1, ,1,5,2,56.0,,56.0,48.0,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
1,57.0,3,11,5, ,2, ,3,2,1,1,2,48.0,,48.0,,1532.0,1532.0,1532.0,,1532.0,,,7.334981878871814,7.334981878871814,7.334981878871814,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,53.0,3,9,3, ,3,5,1, ,2,30,2,46.0,,46.0,,1800.0,1800.0,2250.0,1800.0,,,,7.496097345175956,7.496097345175956,7.719129840906732,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,51.0,3,6,5, ,3,5,2,1,1,5,2,60.0,,60.0,,2760.0,2760.0,2760.0,2400.0,,,,7.923348211930154,7.923348211930154,7.923348211930154,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,43.0,1,9,3, ,1, ,1, ,1,2,2,34.0,16.0,50.0,,3100.0,2500.0,3100.0,,2500.0,,600.0,8.03947991910045,7.824445930877619,8.03947991910045,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,58.0,1,12,2, ,3,5,1, ,1,5,2,0.0,,48.0,48.0,3500.0,3500.0,3500.0,3500.0,,,,8.160803920954665,8.160803920954665,8.160803920954665,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,5,3, ,2, ,3,2,1,2,1,35.0,,35.0,,1429.0,1429.0,1429.0,,1299.0,,,7.265429723253953,7.265429723253953,7.265429723253953,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,44.0,2,5,2, ,4, ,3,2,1,2, ,75.0,,75.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,18.0,3,6,5, ,3,5,1, ,3,100,2,33.0,,33.0,,1559.0,1559.0,1559.0,1559.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,6,5, ,2, ,3,2,1,1,2,60.0,,60.0,,606.0,606.0,606.0,,606.0,,,6.408528791059498,6.408528791059498,6.408528791059498,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,32.0,2,9,3, ,3,5,2,2,1,2,2,77.0,,77.0,,1850.0,1850.0,1850.0,650.0,,,,7.523481312573497,7.523481312573497,7.523481312573497,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,60.0,1,3,3, ,2, ,3,2,1,1,2,56.0,,56.0,,221.0,221.0,221.0,,117.0,,,5.402677381872279,5.402677381872279,5.402677381872279,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,63.0,2,4,5, ,3,5,2,2,1,2,2,54.0,,54.0,,1472.0,1472.0,1472.0,1169.0,,,,7.29505641646263,7.29505641646263,7.29505641646263,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,26.0,3,11,5, ,3,5,2,2,1,15,1,40.0,,40.0,,2000.0,2000.0,2324.0,2000.0,,,,7.601402334583733,7.601402334583733,7.751475318021456,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,25.0,3,11,5, ,2, ,3,2,1,1,2,60.0,,60.0,,2800.0,2800.0,2800.0,,2800.0,,,7.937731775260109,7.937731775260109,7.937731775260109,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,24.0,3,6,5, ,2, ,3,2,1,1,2,35.0,,35.0,,1800.0,1800.0,1800.0,,1800.0,,,7.496097345175956,7.496097345175956,7.496097345175956,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,64.0,2,1, , ,2, ,3,2,1,2,2,42.0,,42.0,,687.0,687.0,687.0,,600.0,,,6.533788837933344,6.533788837933344,6.533788837933344,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,62.0,1,3,3, ,2, ,3,2,1,1,2,40.0,10.0,50.0,,1082.0,1082.0,1082.0,,1082.0,,,6.987490247000991,6.987490247000991,6.987490247000991,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,39.0,3,6,5, ,2, ,3,2,1,1,2,40.0,,40.0,,1386.0,1386.0,1386.0,,1386.0,,,7.234898420314831,7.234898420314831,7.234898420314831,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,41.0,1,6,5, ,3,5,1, ,4,200,1,48.0,,48.0,,2290.0,2290.0,3489.0,1600.0,,,,7.736743682453495,7.736743682453495,8.157657015196472,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,28.0,3,10,2, ,2, ,3,2,1,1,2,60.0,,60.0,,1109.0,1109.0,1109.0,,1109.0,,,7.01211529430638,7.01211529430638,7.01211529430638,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,45.0,1,6,5, ,3,1, , ,5,9998,2,84.0,,84.0,,4103.0,4103.0,4178.0,3800.0,,,,8.319717386850606,8.319717386850606,8.337827262447915,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,62.0,1,6,5, ,3,5,1, ,3,100,2,60.0,,60.0,,3031.0,3031.0,3031.0,3031.0,,,,8.016977746762262,8.016977746762262,8.016977746762262,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,61.0,1,1, , ,2, ,3,2,1,3,2,68.0,,68.0,,417.0,417.0,417.0,,330.0,,,6.035481432524756,6.035481432524756,6.035481432524756,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,1
1,39.0,2,9,3, ,3,5,1, ,4,200,2,48.0,,48.0,,3677.0,3677.0,5037.0,3200.0,,,,8.210124405164267,8.210124405164267,8.524764456912555,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,60.0,1,6,5, ,2, ,3,2,1,1,1,60.0,,60.0,,2880.0,2880.0,2880.0,,2880.0,,,7.965892735084528,7.965892735084528,7.965892735084528,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,53.0,2,6,5, ,3,5,2,2,1,3,2,48.0,,48.0,,1776.0,1776.0,1801.0,1516.0,,,,7.482681828154651,7.482681828154651,7.496652438168283,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,31.0,1,9,3, ,2, ,2,2,1,1,2,15.0,23.0,38.0,,2582.0,1582.0,2582.0,,1582.0,,1000.0,7.85670679309584,7.367077059881012,7.85670679309584,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,35.0,1,9,3, ,3,5,1, ,1,15,2,45.0,12.0,57.0,,3500.0,2500.0,4207.0,2500.0,,,1000.0,8.160803920954665,7.824445930877619,8.344742754417545,1,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1
2,34.0,2,11,5, ,1, ,2,2,1,2,2,45.0,,45.0,,2030.0,2030.0,2030.0,,2030.0,,,7.616283561580385,7.616283561580385,7.616283561580385,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,27.0,3,10,3, ,3,5,1, ,5,1000,2,40.0,,40.0,,3500.0,3500.0,3500.0,3500.0,,,,8.160803920954665,8.160803920954665,8.160803920954665,3,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
1,42.0,1,9,3, ,3,2, , ,5,600,2,30.0,,30.0,,7000.0,7000.0,7050.0,7000.0,,,,8.853808274977197,8.853808274977197,8.860924729719041,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,0,0
2,40.0,2,10,3, ,3,5,1, ,4,300,2,48.0,,48.0,,3000.0,3000.0,3750.0,3000.0,,,,8.006700845440367,8.006700845440367,8.229777750081887,1,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1
1,28.0,1,6,5, ,2, ,2,2,1,1,2,55.0,,55.0,,2134.0,2134.0,2134.0,,2134.0,,,7.666221925662725,7.666221925662725,7.666221925662725,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,44.0,1,6,5, ,2, ,3,2,1,1,1,12.0,,12.0,,180.0,180.0,180.0,,180.0,,,5.198497031265826,5.198497031265826,5.198497031265826,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,67.0,1,4,5, ,2, ,3,2,1,1,2,12.0,,12.0,,60.0,60.0,60.0,,60.0,,,4.110873864173311,4.110873864173311,4.110873864173311,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
2,35.0,3,3, ,3,2, ,3,2,1,1,2,12.0,,12.0,,61.0,61.0,61.0,,61.0,,,4.127134385045092,4.127134385045092,4.127134385045092,1,1,2,2,2,2,2,2,2,2,1,10,9,0,0,0,0,0,0
1,29.0,3,11,5, ,3,5,2,2,1,12,2,48.0,,48.0,,1100.0,1100.0,1100.0,1100.0,,,,7.00397413672268,7.00397413672268,7.00397413672268,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,41.0,3,8,1, ,3,5,1, ,3,60,2,48.0,30.0,78.0,,2340.0,1500.0,2715.0,1500.0,,840.0,,7.75833346749091,7.313886831633462,7.906915488678587,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,25.0,3,5,2, ,2, ,3,2,1,1,2,66.0,14.0,80.0,,568.0,268.0,568.0,,218.0,,300.0,6.343880434126331,5.594711379601839,6.343880434126331,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,28.0,4,5,1, ,2, ,3,2,1,1,2,72.0,,72.0,,1569.0,1569.0,1569.0,,1569.0,,,7.358830898342354,7.358830898342354,7.358830898342354,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,33.0,1,11,5, ,3,5,1, ,1,12,2,60.0,,60.0,,3500.0,3500.0,4376.0,3500.0,,,,8.160803920954665,8.160803920954665,8.384118837190895,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,38.0,1,6,5, ,3,5,3,2,1,2,1,72.0,,72.0,,1726.0,1726.0,1726.0,1126.0,,,,7.454141078146678,7.454141078146678,7.454141078146678,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,71.0,1,4,5, ,2, ,3,2,1,1,2,45.0,,45.0,,1000.0,1000.0,1000.0,,870.0,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,41.0,1,6,5, ,3,5,2,1,1,5,2,36.0,,36.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,19.0,3,6,5, ,3,5,2,1,1,3,2,18.0,,18.0,,260.0,260.0,260.0,260.0,,,,5.564520407322694,5.564520407322694,5.564520407322694,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,70.0,1,8,1, ,2, ,3,2,1,2,2,70.0,,70.0,,300.0,300.0,300.0,,300.0,,,5.707110264748875,5.707110264748875,5.707110264748875,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,61.0,7,4,5, ,3,2, , ,5,9998,2,56.0,,56.0,,1050.0,1050.0,1133.0,1050.0,,,,6.957497370876951,6.957497370876951,7.033506484287697,3,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,60.0,7,6,5, ,3,5,3,2,1,10,2,66.0,,66.0,,1559.0,1559.0,1559.0,1559.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,52.0,1,4, ,6,3,5,3,2,1,2,2,46.0,,46.0,,3248.0,3248.0,3248.0,3248.0,,,,8.0861025356691,8.0861025356691,8.0861025356691,6,2,2,2,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0
2,60.0,1,3,3, ,3,2, , ,5,9998,2,48.0,,48.0,,1025.0,1025.0,1075.0,1025.0,,,,6.933423025730715,6.933423025730715,6.98100574072173,1,1,2,2,1,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,40.0,3,8,1, ,3,5,2,2,1,2,2,4.0,,4.0,,130.0,130.0,130.0,130.0,,,,4.875197323201151,4.875197323201151,4.875197323201151,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,17.0,3,5,4, ,3,5,2,2,1,3,2,15.0,,15.0,,780.0,780.0,780.0,650.0,,,,6.660575149839686,6.660575149839686,6.660575149839686,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,53.0,1,6,5, ,3,5,3,2,1,4,2,18.0,,18.0,,866.0,866.0,866.0,866.0,,,,6.765038976780541,6.765038976780541,6.765038976780541,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,45.0,2,6,5, ,2, ,2,2,1,1,2,24.0,,30.0,30.0,1200.0,1200.0,1200.0,,1200.0,,,7.090909822079984,7.090909822079984,7.090909822079984,6,2,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,32.0,1,6,5, ,1, ,3,2,1,3,2,60.0,16.0,76.0,,2900.0,1400.0,2900.0,,800.0,1500.0,,7.972810784121404,7.244941546337007,7.972810784121404,5,2,1,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
2,31.0,2,6,5, ,4, ,3,2,1,3, ,42.0,,42.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,79.0,1,12,2, ,3,5,1, ,5,9998,2,8.0,12.0,25.0,25.0,4500.0,1500.0,4500.0,1500.0,,,3000.0,8.412054873292933,7.313886831633462,8.412054873292933,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,66.0,2,10,2, ,2, ,2,2,1,1,2,60.0,,60.0,50.0,970.0,970.0,970.0,,970.0,,,6.878326468291325,6.878326468291325,6.878326468291325,1,1,2,2,1,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,47.0,3,11,5, ,3,5,1, ,4,101,2,30.0,,30.0,,2000.0,2000.0,2000.0,2000.0,,,,7.601402334583733,7.601402334583733,7.601402334583733,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,22.0,7,8,2, ,3,5,1, ,1,20,2,54.0,,54.0,,2100.0,2100.0,2100.0,2100.0,,,,7.650168700845001,7.650168700845001,7.650168700845001,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,47.0,1,11,5, ,3,5,1, ,3,80,2,40.0,,40.0,,3000.0,3000.0,3625.0,3000.0,,,,8.006700845440367,8.006700845440367,8.195885391314796,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,79.0,1,1, , ,1, ,3,2,1,3,2,36.0,,36.0,,270.0,270.0,270.0,,266.0,,,5.602118820879701,5.602118820879701,5.602118820879701,1,1,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,41.0,3,9,3, ,3,1, , ,5,998,2,0.0,,56.0,56.0,3360.0,3360.0,3443.0,3000.0,,,,8.119993827725105,8.119993827725105,8.144388865547622,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,43.0,1,9,3, ,3,5,2,1,1,12,2,48.0,,48.0,,1800.0,1800.0,1800.0,1800.0,,,,7.496097345175956,7.496097345175956,7.496097345175956,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,36.0,2,6,5, ,2, ,3,2,1,1,2,18.0,,18.0,,780.0,780.0,780.0,,780.0,,,6.660575149839686,6.660575149839686,6.660575149839686,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,6,5, ,2, ,3,2,1,1,1,24.0,,30.0,30.0,1963.0,1963.0,1963.0,,1963.0,,,7.582738488914411,7.582738488914411,7.582738488914411,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,43.0,1,6,5, ,3,5,1, ,5,850,2,48.0,,48.0,,1950.0,1950.0,2317.0,1200.0,,,,7.576097340623111,7.576097340623111,7.748460023899697,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,38.0,1,10,2, ,2, ,3,2,1,1,2,74.0,,74.0,,3750.0,3750.0,3750.0,,3750.0,,,8.229777750081887,8.229777750081887,8.229777750081887,5,2,1,2,1,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,21.0,3,10,2, ,3,2, , ,5,550,2,42.0,,42.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,18.0,3,6,5, ,3,5,3,2,1,2,2,42.0,,42.0,,1026.0,1026.0,1026.0,1026.0,,,,6.934397209928558,6.934397209928558,6.934397209928558,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,65.0,3,9,3, ,3,5,3,2,1,5,2,21.0,,40.0,40.0,1082.0,1082.0,1082.0,1039.0,,,,6.987490247000991,6.987490247000991,6.987490247000991,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,63.0,1,6,5, ,3,5,1, ,4,110,2,66.0,,66.0,,1500.0,1500.0,1867.0,1500.0,,,,7.313886831633462,7.313886831633462,7.532623618788788,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,51.0,1,11,5, ,3,5,1, ,3,100,2,49.0,,49.0,,11250.0,11250.0,13915.0,10000.0,,,,9.328212292571072,9.328212292571072,9.540794536271832,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,65.0,1,6,5, ,2, ,3,2,1,1,2,12.0,,12.0,,306.0,306.0,306.0,,216.0,,,5.726847747587197,5.726847747587197,5.726847747587197,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,36.0,3,11,5, ,2, ,3,2,1,1,2,36.0,,36.0,,800.0,800.0,800.0,,800.0,,,6.68586094706836,6.68586094706836,6.68586094706836,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,35.0,3,10,3, ,3,5,1, ,4,400,2,40.0,,40.0,,1200.0,1200.0,1500.0,1200.0,,,,7.090909822079984,7.090909822079984,7.313886831633462,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,31.0,1,3, ,5,3,5,3,2,1,3,1,27.0,,27.0,,801.0,801.0,801.0,801.0,,,,6.687108607866515,6.687108607866515,6.687108607866515,6,2,2,1,2,2,2,2,2,2,2,10,2,0,0,0,0,0,1
2,36.0,11,3, ,2,3,4,1, ,4,150,2,48.0,,48.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,40.0,1,6,5, ,3,5,1, ,1,15,2,60.0,,60.0,,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,6,2,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,41.0,2,5,2, ,2, ,3,2,1,1,2,10.0,,10.0,,520.0,520.0,520.0,,520.0,,,6.255750041753367,6.255750041753367,6.255750041753367,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,37.0,1,6,5, ,3,4,1, ,4,150,2,40.0,7.0,47.0,40.0,1177.0,1077.0,1494.0,1025.0,,100.0,,7.071573364211532,6.982862751468942,7.309881485824786,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,38.0,2,8,2, ,3,5,1, ,1,6,1,48.0,,48.0,,1385.0,1385.0,1385.0,1125.0,,,,7.234177179749849,7.234177179749849,7.234177179749849,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,39.0,1,6,5, ,2, ,3,2,1,1,1,8.0,,8.0,,363.0,363.0,363.0,,337.0,,,5.8971538676367405,5.8971538676367405,5.8971538676367405,5,2,1,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,1
1,53.0,1,6,5, ,1, ,3,2,1,2,2,72.0,,72.0,,3100.0,3100.0,3100.0,,3100.0,,,8.03947991910045,8.03947991910045,8.03947991910045,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,48.0,1,11,5, ,3,5,1, ,1,10,2,71.0,,71.0,,4000.0,4000.0,5020.0,4000.0,,,,8.294299608857235,8.294299608857235,8.521384396034705,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,47.0,2,11,5, ,3,5,1, ,1,10,2,20.0,,40.0,40.0,1025.0,1025.0,1280.0,1025.0,,,,6.933423025730715,6.933423025730715,7.155396301896734,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,21.0,3,10,3, ,3,5,1, ,1,10,2,5.0,,30.0,30.0,1030.0,1030.0,1122.0,1030.0,,,,6.93828448401696,6.93828448401696,7.023758954738443,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,19.0,3,10,2, ,3,5,1, ,1,10,2,20.0,,20.0,,1025.0,1025.0,1117.0,1025.0,,,,6.933423025730715,6.933423025730715,7.0192966537150445,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,48.0,1,4, ,6,2, ,3,2,1,1,2,67.0,,67.0,,1156.0,1156.0,1156.0,,1126.0,,,7.053585727193677,7.053585727193677,7.053585727193677,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,19.0,3,6,5, ,3,5,2,2,1,8,2,63.0,,63.0,,1559.0,1559.0,1559.0,1559.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,59.0,1,4,5, ,2, ,3,2,1,1,2,60.0,,60.0,,758.0,758.0,758.0,,758.0,,,6.63200177739563,6.63200177739563,6.63200177739563,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,34.0,1,6,5, ,3,4,1, ,5,9998,2,48.0,,48.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,38.0,1,5,1, ,2, ,3,2,1,2,2,54.0,,54.0,,2405.0,2405.0,2405.0,,2405.0,,,7.785720896534624,7.785720896534624,7.785720896534624,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,34.0,7,4, ,6,6, , , ,1,1,2,54.0,,54.0,,950.0,950.0,967.0,500.0,,,,6.85751406254539,6.85751406254539,6.875232087276577,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,14.0,8,4, ,6,4, ,3,2,1,2, ,32.0,,32.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,35.0,1,6,5, ,3,5,2,2,1,16,2,48.0,,48.0,,1100.0,1100.0,1158.0,1100.0,,,,7.00397413672268,7.00397413672268,7.055312843339752,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,58.0,1,6,5, ,1, ,1, ,1,8,2,45.0,,45.0,,3000.0,3000.0,3000.0,,3000.0,,,8.006700845440367,8.006700845440367,8.006700845440367,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,56.0,2,6,5, ,4, ,1, ,1,8, ,60.0,,60.0,,,,,,,,,,,,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,27.0,1,11,5, ,3,5,1, ,1,15,2,48.0,,48.0,,3000.0,3000.0,3750.0,3000.0,,,,8.006700845440367,8.006700845440367,8.229777750081887,1,1,2,1,2,2,2,2,2,2,2,11,7,0,0,0,0,0,1
2,37.0,1,9,3, ,3,5,2,2,1,8,2,48.0,,48.0,,3500.0,3500.0,4133.0,3500.0,,,,8.160803920954665,8.160803920954665,8.327000740241713,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,39.0,3,6,5, ,3,5,1, ,1,4,2,48.0,,48.0,,2036.0,2036.0,2036.0,1516.0,,,,7.619233416226805,7.619233416226805,7.619233416226805,6,2,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,44.0,3,9,3, ,3,4,1, ,3,80,2,48.0,,48.0,,1025.0,1025.0,1280.0,1025.0,,,,6.933423025730715,6.933423025730715,7.155396301896734,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,46.0,1,9,3, ,3,5,1, ,1,10,2,49.0,,49.0,,1800.0,1800.0,2250.0,1800.0,,,,7.496097345175956,7.496097345175956,7.719129840906732,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,49.0,1,9,3, ,3,5,1, ,1,20,2,58.0,,58.0,,2717.0,2717.0,3341.0,2500.0,,,,7.907651594711089,7.907651594711089,8.114324709155339,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,56.0,1,6,5, ,3,5,3,2,1,3,2,66.0,,66.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,31.0,1,8,1, ,2, ,3,2,1,1,2,30.0,,30.0,,2000.0,2000.0,2000.0,,2000.0,,,7.601402334583733,7.601402334583733,7.601402334583733,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,31.0,2,10,2, ,3,5,1, ,4,500,2,48.0,,48.0,,1600.0,1600.0,1999.0,1600.0,,,,7.378383712996714,7.378383712996714,7.600902459542082,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,53.0,3,11,5, ,2, ,3,2,1,1,2,63.0,,63.0,,1400.0,1400.0,1400.0,,1400.0,,,7.244941546337007,7.244941546337007,7.244941546337007,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,31.0,8,11,5, ,3,5,1, ,1,15,2,24.0,,24.0,,1600.0,1600.0,1999.0,1600.0,,,,7.378383712996714,7.378383712996714,7.600902459542082,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
