C208,C318_T,whoraT,INGTOT,INGTOTP,ingtrabw,C207_bin,C361_1_bin,C361_5_bin,C364_1_bin,C364_2_bin,C375_1_bin,C375_2_bin,C375_3_bin,C375_4_bin,C375_5_bin,C375_6_bin,C335_bin,nivel_educativo_ord,tamano_empresa_ord,C203_parentesco_2.0,C203_parentesco_3.0,C203_parentesco_4.0,C203_parentesco_5.0,C203_parentesco_6.0,C203_parentesco_7.0,C203_parentesco_8.0,C203_parentesco_11.0,C310_cat_ocup_2.0,C310_cat_ocup_3.0,C310_cat_ocup_4.0,C310_cat_ocup_6.0,C310_cat_ocup_7.0,C310_cat_ocup_8.0,C311_tipo_entidad_2.0,C311_tipo_entidad_3.0,C311_tipo_entidad_4.0,C311_tipo_entidad_5.0,C312_registro_sunat_2.0,C312_registro_sunat_3.0,C313_contabilidad_2.0,seguro_salud_2,seguro_salud_3,seguro_salud_4,seguro_salud_5,seguro_salud_6,C376_lengua_2,C376_lengua_3,C376_lengua_5,C376_lengua_9,C376_lengua_10,C376_lengua_11,C376_lengua_12,C376_lengua_13,C376_lengua_14,C377_etnia_2,C377_etnia_3,C377_etnia_4,C377_etnia_5,C377_etnia_6,C377_etnia_7,C377_etnia_8,C377_etnia_9,target_subempleo_horas
19,60.0,60,1299.0,1299.0,1299.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,33.0,60,1500.0,1500.0,1550.0,1,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
68,16.0,16,1699.0,1699.0,1699.0,1,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,18.0,18,,,,0,0,1,0,0,0,0,0,0,0,0,,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57,66.0,66,1308.0,1308.0,1608.0,1,1,0,1,0,0,0,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,24.0,24,780.0,780.0,780.0,1,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
59,36.0,45,1882.0,1882.0,1882.0,1,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,77.0,77,750.0,750.0,750.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,54.0,54,1999.0,1999.0,1999.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78,60.0,60,866.0,866.0,866.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,50.0,50,1150.0,1150.0,1150.0,1,1,0,1,0,0,0,0,0,0,0,1.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,36.0,36,1800.0,1800.0,1850.0,1,1,0,1,0,0,0,0,0,0,0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,84.0,84,2050.0,2050.0,2350.0,1,1,0,0,1,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2.0,2,145.0,145.0,145.0,0,1,0,0,1,0,0,0,0,0,0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,18.0,18,606.0,606.0,606.0,1,0,0,1,0,0,0,0,0,0,0,1.0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,48.0,48,1025.0,1025.0,1195.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,28.0,28,200.0,200.0,200.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,46.0,46,2598.0,2598.0,2598.0,1,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,72.0,72,1949.0,1949.0,1949.0,1,0,1,1,0,0,0,0,0,0,0,1.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,48.0,48,1500.0,1500.0,1875.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,72.0,72,1700.0,1700.0,1771.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,46.0,46,3312.0,3312.0,3395.0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,82.0,94,3860.0,3360.0,3943.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,40.0,40,1800.0,1800.0,1883.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
57,30.0,30,3000.0,3000.0,3083.0,0,1,0,0,1,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
66,48.0,48,1900.0,1900.0,1900.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54,15.0,27,316.0,116.0,316.0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0.0,48,2800.0,2800.0,3424.0,0,1,0,1,0,0,0,0,0,0,0,0.0,8.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,30.0,30,1500.0,1500.0,1875.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57,46.0,46,962.0,962.0,962.0,1,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,28.0,40,2100.0,2100.0,2100.0,0,0,1,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30,36.0,76,7000.0,4500.0,7050.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,45.0,47,9000.0,5000.0,9834.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,40.0,40,4000.0,4000.0,4999.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,112.0,112,7400.0,7400.0,7400.0,1,1,0,1,0,0,0,0,0,0,0,0.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,25.0,25,2500.0,2500.0,2500.0,0,0,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,40.0,40,1800.0,1800.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,48.0,48,4900.0,4900.0,4900.0,1,0,1,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,20.0,20,2500.0,2500.0,2500.0,0,1,0,1,0,0,0,0,0,0,0,0.0,10.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,41.0,41,1580.0,1580.0,1580.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,45.0,45,3118.0,3118.0,3118.0,1,0,1,0,0,0,0,0,0,0,0,1.0,5.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,18.0,18,900.0,900.0,900.0,0,0,1,1,0,0,0,0,0,0,0,1.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,9.0,9,100.0,100.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
54,54.0,54,900.0,900.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63,29.0,45,1732.0,1732.0,1732.0,1,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45,68.0,68,516.0,516.0,516.0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,63.0,63,516.0,516.0,516.0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,40.0,40,1125.0,1125.0,1309.0,0,1,0,1,0,0,0,0,0,0,0,1.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,28.0,28,,,,0,0,1,0,0,0,0,0,0,0,0,,8.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,30.0,30,2800.0,2800.0,2901.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36,48.0,48,1732.0,1732.0,1732.0,1,0,1,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,42.0,42,2046.0,2046.0,2296.0,0,0,1,0,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
45,50.0,50,1523.0,1523.0,1575.0,1,0,1,0,1,0,0,0,0,0,0,1.0,11.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,66.0,66,1565.0,1565.0,1565.0,0,0,1,0,0,0,0,0,0,0,0,0.0,8.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,48.0,48,2032.0,2032.0,2032.0,1,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
57,48.0,48,2070.0,2070.0,2070.0,1,0,1,1,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17,50.0,50,850.0,850.0,850.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,72.0,72,2159.0,2159.0,2159.0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,48.0,48,1700.0,1700.0,2013.0,1,1,0,1,0,0,0,0,0,0,0,1.0,9.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
34,78.0,78,3400.0,3400.0,3400.0,1,1,0,0,1,0,0,0,0,0,0,0.0,12.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69,78.0,78,2050.0,2050.0,2050.0,0,0,1,0,1,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,56.0,56,,,,0,0,1,0,0,0,0,0,0,0,0,,11.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,50.0,50,5066.0,5066.0,5066.0,1,0,0,0,1,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,30.0,72,1650.0,1650.0,1650.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,69.0,90,3050.0,2750.0,3050.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0.0,48,1400.0,1400.0,1759.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,24.0,48,720.0,520.0,720.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71,65.0,65,1750.0,1750.0,1750.0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,36.0,42,1850.0,1550.0,1850.0,0,0,0,1,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,48.0,48,1299.0,1299.0,1307.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,54.0,54,1800.0,1800.0,1800.0,0,1,0,0,0,0,0,0,0,0,0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,36.0,36,650.0,650.0,650.0,1,0,1,1,0,0,0,0,0,0,0,1.0,11.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,44.0,52,1400.0,1300.0,1749.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67,48.0,48,2400.0,2400.0,2400.0,1,1,0,0,1,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,48.0,48,2087.0,2087.0,2588.0,0,1,0,0,1,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,30.0,30,1100.0,1100.0,1100.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,50.0,50,2500.0,2500.0,3183.0,1,1,0,1,0,0,0,0,0,0,0,0.0,8.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,20.0,20,1900.0,1900.0,1900.0,1,0,1,1,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46,36.0,36,2000.0,2000.0,2668.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,54.0,54,1650.0,1650.0,1650.0,1,0,0,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,12.0,12,520.0,520.0,520.0,1,0,1,1,0,0,0,0,0,0,0,1.0,6.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
28,48.0,48,1400.0,1400.0,1400.0,0,0,1,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,48.0,48,3000.0,3000.0,3750.0,1,1,0,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66,48.0,48,1800.0,1800.0,1800.0,0,0,1,0,1,0,0,0,0,0,0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
74,15.0,15,320.0,320.0,320.0,1,1,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,32.0,32,3400.0,3400.0,3400.0,1,0,1,1,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31,52.0,52,3800.0,3800.0,3800.0,0,0,1,1,0,0,0,0,0,0,0,1.0,11.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2.0,10,700.0,700.0,700.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54,45.0,45,3350.0,3350.0,4017.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57,40.0,40,4312.0,4312.0,5154.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,48.0,48,2000.0,2000.0,2257.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,40.0,40,3200.0,3200.0,3824.0,1,1,0,1,0,0,0,0,0,0,0,0.0,12.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
