ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_std,C318_T_std,C328_T_std,whoraT_std,C331_std,INGTOT_std,INGTOTP_std,ingtrabw_std,I339_1_std,I342_std,I345_1_std,I348_std,INGTOT_log_std,INGTOTP_log_std,INGTRABW_log_std
2024,11,27936,1,49,1,1,202408279361004000,1,2,3,1,2, ,2,42.0,2,2,10.0,6.0,1982,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,3,0,0,3,0,0,6.0,,6.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,500.0, ,,, , , ,500.0,500.0,500.0,1,1035.73386413762,,,,42.0,1.0,1.0,1,0,0,0,0,0,0,6.2166061010848646,6.2166061010848646,6.2166061010848646,,6.2166061010848646,,,-0.0016896533264446295,-1.8459884072898236,,-2.1505600552759776,,-0.7494761115632227,-0.7547608989907145,-0.7295469773910997,,-0.5412404440023921,,,-1.1904165580760766,-1.1501662170584637,-1.2028982183598427
2024,11,27936,1,49,1,1,202408279361004000,1,4,3,1,2, ,2,46.0,4,4,9.0,9.0,1978,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,3,0,0,0,3,0,6.0,,6.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,400.0, ,,, , , ,400.0,400.0,400.0,1,859.037938743362,,,,46.0,1.0,1.0,1,0,0,0,0,0,0,5.993961427306569,5.993961427306569,5.993961427306569,,5.993961427306569,,,0.2688123174841827,-1.8459884072898236,,-2.1505600552759776,,-0.7979111879057943,-0.8058705459384304,-0.7725670642609764,,-0.5916330398041667,,,-1.4399787476421506,-1.3989007610383362,-1.444852715618353
2024,11,27936,1,49,1,1,202408279361004000,1,5,4,1,2, ,1,41.0,5,5,19.0,5.0,1983,1, , , , , , , , , , , , , , , ,3115,3312,2, ,3,2,1,1,0,6,6,6,6,6,6,36.0,,36.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,2000.0, ,,, , , ,2000.0,2000.0,2000.0,1,1154.28614968456,,,,41.0,1.0,1.0,1,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.601402334583733,,7.601402334583733,,,-0.06931514602910147,-0.2534905597843274,,-0.47465057923204773,,-0.02294996642464865,0.011883805225024842,-0.08424567434294922,,0.21464849302422595,,,0.3618001389151301,0.39690272377494074,0.3020004652499926
2024,11,19759,1,139,1,1,202408197591012992,1,1,1,1,2, ,1,62.0,1,1,24.0,7.0,1962,1, , , , , , , , , , , , , , , ,9333,5224,3,5,1, ,3,60,0,9,9,9,9,9,5,50.0,,50.0,1,,2, ,2,2,2,400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,7,1,1732.0, ,, ,,, , ,50,1732.0,1732.0,1782.0,1,842.717738325915,,,,62.0,1.0,2.0,0,0,0,0,0,0,0,7.457609289715606,7.457609289715606,7.48605261786314,7.457609289715606,,,,1.350820200726692,0.4896751023849042,,0.30744050958845287,,-0.15275597102274055,-0.12509004859485393,-0.1780294637192804,-0.1845710875291182,,,,0.20062266041233665,0.23625977267355336,0.17664654483313005
2024,11,25490,1,83,1,1,202311254901008000,1,1,1,1,2, ,2,36.0,1,1,7.0,10.0,1988,1, , , , , , , , , , , , , , , ,3334,6820,3,5,1, ,2,50,9,0,9,9,9,9,9,54.0,,54.0,1,,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,2500.0, ,, ,,, , , ,2500.0,2500.0,2500.0,1,794.845448658159,,,,36.0,1.0,2.0,0,0,0,0,0,0,0,7.824445930877619,7.824445930877619,7.824445930877619,7.824445930877619,,,,-0.40744260954238565,0.7020081487189703,,0.5308951063943101,,0.21922541528820938,0.2674320399636046,0.13085476000643428,0.21789511128403985,,,,0.6118094803252998,0.6460829366689393,0.5443884833067637
2024,11,25490,1,83,1,1,202311254901008000,1,2,2,1,2, ,2,29.0,2,2,26.0,6.0,1995,1, , , , , , , , , , , , , , , ,2359,8549,2, ,3,2,1,1,0,4,4,4,4,4,0,20.0,,20.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,1216.0, ,,, , , ,1216.0,1216.0,1216.0,1,794.845448658159,,,,29.0,1.0,2.0,0,0,0,0,0,0,0,7.104144092987527,7.104144092987527,7.104144092987527,,7.104144092987527,,,-0.8808210584609836,-1.102822745120592,,-1.368468966455477,,-0.40268096495041,-0.38881582684506827,-0.4215231554027825,,-0.18042945806168645,,,-0.19557612096386512,-0.1586250589683771,-0.2383846506897988
2024,11,24937,1,35,1,1,202408249371003008,1,1,1,1,2, ,1,69.0,1,1,23.0,2.0,1955,1, , , , , , , , , , , , , , , ,7411,4321,2, ,3,2,1,1,0,0,0,0,3,0,0,3.0,,6.0,2,6.0,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,500.0, ,,, , , ,500.0,500.0,500.0,1,610.634633118069,,,,69.0,1.0,1.0,1,0,0,0,0,0,0,6.2166061010848646,6.2166061010848646,6.2166061010848646,,6.2166061010848646,,,1.82419864964529,-2.0052381920403732,,-2.1505600552759776,-2.2392023028125476,-0.7494761115632227,-0.7547608989907145,-0.7295469773910997,,-0.5412404440023921,,,-1.1904165580760766,-1.1501662170584637,-1.2028982183598427
2024,11,24937,1,35,1,1,202408249371003008,1,2,7,1,2, ,1,59.0,2,2,28.0,2.0,1965,1, , , , , , , , , , , , , , , ,7221,2511,3,5,2,2,1,3,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1299.0, ,, ,,, , , ,1299.0,1299.0,1299.0,1,610.634633118069,,,,59.0,1.0,2.0,0,0,0,0,0,0,0,7.170119543449628,7.170119543449628,7.170119543449628,7.170119543449628,,,,1.1479437226187217,0.3835085792178711,,0.1957132111855242,,-0.3624798515860756,-0.346394819878464,-0.3858164833007849,-0.41148236889122425,,,,-0.12162430529489687,-0.08491849637214574,-0.16668719358441508
2024,11,2370401,1,24,1,1,20240823704011001856,1,2,3,1,2, ,2,52.0,2,1,7.0,6.0,1972,1, , , , , , , , , , , , , , , ,3314,4772,3,5,1, ,5,998,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3500.0, ,, ,,, , ,876,3500.0,3500.0,4376.0,1,588.174330432693,,,,52.0,1.0,2.0,0,0,0,0,0,0,0,8.160803920954665,8.160803920954665,8.384118837190895,8.160803920954665,,,,0.6745652737001238,0.3835085792178711,,0.1957132111855242,,0.7035761787139254,0.7785285094407641,0.9379115896853212,0.7419396409886727,,,,0.9888328110754404,1.0218559109603031,1.1526014460434417
2024,11,2370401,1,24,1,1,20240823704011001856,1,3,7,1,2, ,2,63.0,3,3,13.0,9.0,1961,1, , , , , , , , , , , , , , , ,9629,1520,3,5,2,2,1,5,0,9,9,9,9,9,0,45.0,,45.0,1,,2, ,2,2,2,150,50, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1,650.0,217,, ,,, , , ,867.0,867.0,867.0,1,588.174330432693,,,,63.0,1.0,2.0,0,0,0,0,0,0,0,6.766191714660351,6.766191714660351,6.766191714660351,6.478509642208569,,,,1.418445693429349,0.2242587944673215,,0.02812226358113122,,-0.5717193813859849,-0.5671884946925969,-0.5716632585786522,-0.751587268669531,,,,-0.5743865998903731,-0.5361792545555074,-0.6056474125059362
2024,11,2370401,1,24,1,1,20240823704011001856,1,4,8,1,2, ,2,32.0,4,4,28.0,5.0,1992,1, , , , , , , , , , , , , , , ,3151,4649,3,5,1, ,1,20,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000.0, ,, ,,, , ,250,3000.0,3000.0,3250.0,1,709.156190396858,,,,32.0,1.0,2.0,0,0,0,0,0,0,0,8.006700845440367,8.006700845440367,8.086717920303906,8.006700845440367,,,,-0.677944580353013,-0.04115751345026121,,-0.25119598242619046,,0.4614007970010674,0.5229802747021844,0.45350541153050955,0.47991737613635627,,,,0.8160988296530497,0.8496947828117192,0.8294071467660863
2024,11,47629,1,47,1,1,202408476291004000,1,1,1,1,2, ,1,41.0,1,1,13.0,4.0,1983,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,6,0,8,8,8,8,8,8,48.0,,48.0,1,,1,1,1,2,2,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,2165.0, ,, ,,, , , ,2165.0,2165.0,2165.0,1,785.785238301142,,,,41.0,1.0,1.0,1,0,0,0,0,0,0,7.680637427560936,7.680637427560936,7.680637427560936,7.680637427560936,,,,-0.06931514602910147,0.3835085792178711,,0.1957132111855242,,0.0569679095405945,0.09621472268875617,-0.013262531007652663,0.04234019383298783,,,,0.45061467446316095,0.48542271567249035,0.3881075647875307
2024,11,47205,1,12,1,1,202308472051000992,1,1,1,1,2, ,1,57.0,1,1,24.0,2.0,1967,1, , , , , , , , , , , , , , , ,3314,2310,1, ,2,1,1,5,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,4000.0, ,,, , , ,4000.0,4000.0,4000.0,1,603.725726312134,,,,57.0,1.0,2.0,0,0,0,0,0,0,0,8.294299608857235,8.294299608857235,8.294299608857235,,8.294299608857235,,,1.012692737213408,0.3835085792178711,,0.1957132111855242,,0.9457515604267834,1.034076744179344,0.7761560630545847,,1.2225004090597167,,,1.138467992574413,1.1709948438179112,1.0549922561768184
2024,11,47205,1,12,1,1,202308472051000992,1,2,2,1,2, ,2,56.0,2,1,10.0,10.0,1968,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,5141,9602,2, ,3,2,1,1,0,3,0,3,0,2,0,8.0,,8.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,163.0, ,,, , , ,163.0,163.0,163.0,1,568.41455947168,,,,56.0,1.0,1.0,1,0,0,0,0,0,0,5.099866427824199,5.099866427824199,5.099866427824199,,5.099866427824199,,,0.9450672445107511,-1.7398218841227904,,-2.038832756873049,,-0.912702318837689,-0.9270004092045173,-0.8745246701425842,,-0.7110634918543723,,,-2.442168927916073,-2.397767287674339,-2.4164919757451067
2024,11,2065701,1,30,1,1,20240820657010999296,1,1,1,1,2, ,1,41.0,1,1,23.0,1.0,1983,1, , , , , , , , , , , , , , , ,9122,4520,3,5,2,2,1,7,12,12,0,12,12,12,12,72.0,,72.0,1,,1,1,1,2,2,270,180, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,1169.0,913,, ,,, , ,25,2082.0,2082.0,2107.0,1,1130.5835657632,,,,41.0,1.0,1.0,1,0,0,0,0,0,0,7.641564441260972,7.641564441260972,7.653494909661253,7.064759027791802,,,,-0.06931514602910147,1.657506857222268,,1.5364407920206682,,0.01676679617626007,0.05379371572215193,-0.03821418139218115,-0.4796081577528265,,,,0.4068178036536023,0.4417710923736945,0.3586109944842708
2024,11,29737,1,41,1,1,202408297371004000,1,2,3,1,2, ,2,36.0,2,2,4.0,1.0,1988,1, , , , , , , , , , , , , , , ,5212,4772,3,5,2,2,1,3,10,10,10,10,10,10,10,70.0,,70.0,1,,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1400.0, ,, ,,, , , ,1400.0,1400.0,1400.0,1,699.866697143676,,,,36.0,1.0,2.0,0,0,0,0,0,0,0,7.244941546337007,7.244941546337007,7.244941546337007,7.244941546337007,,,,-0.40744260954238565,1.551340334055235,,1.4247134936177395,,-0.31356042448007826,-0.2947740764612709,-0.34236619556220943,-0.3585538713910563,,,,-0.03775639796338256,-0.001328727742041252,-0.08537592848531111
2024,11,21637,1,61,1,1,202311216371006016,1,1,1,1,2, ,1,73.0,1,1,20.0,3.0,1951,1, , , , , , , , , , , , , , , ,2142,7110,2, ,2,2,1,1,0,4,4,0,4,4,0,16.0,,16.0,1,,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,1485.0, ,,, , , ,1485.0,1485.0,1485.0,1,781.352593915265,,,,73.0,1.0,1.0,1,0,0,0,0,0,0,7.303843225277705,7.303843225277705,7.303843225277705,,7.303843225277705,,,2.0947006204559173,-1.315155791454658,,-1.5919235632613344,,-0.2723906095888924,-0.25133087655571235,-0.3057991217228142,,-0.04487337535491293,,,0.028266434364491055,0.06447514711531284,-0.021365746368984646
2024,11,21637,1,61,1,1,202311216371006016,1,2,2,1,2, ,2,61.0,2,2,4.0,7.0,1963,1, , , , , , , , , , , , , , , ,4417,4100,3,5,1, ,1,3,0,5,5,4,5,4,0,23.0,,23.0,1,,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1200.0, ,, ,,, , ,200,1200.0,1200.0,1400.0,1,735.652252514377,,,,61.0,1.0,2.0,0,0,0,0,0,0,0,7.090909822079984,7.090909822079984,7.244941546337007,7.090909822079984,,,,1.2831947080240353,-0.9435729603700423,,-1.2008780188510841,,-0.41043057716522147,-0.3969933703567028,-0.34236619556220943,-0.4633627773319829,,,,-0.21041040183368595,-0.1734101435753036,-0.08537592848531111
2024,11,22232,1,109,1,1,202408222321009984,1,1,1,1,2, ,1,44.0,1,1,11.0,9.0,1980,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,4,300,12,12,12,12,12,0,12,72.0,,72.0,1,,2, ,2,2,4,2100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2100.0, ,, ,,, , ,375,2100.0,2100.0,2475.0,1,1145.95195355718,,,,44.0,1.0,2.0,0,0,0,0,0,0,0,7.650168700845001,7.650168700845001,7.814399633804487,7.650168700845001,,,,0.13356133207886906,1.657506857222268,,1.5364407920206682,,0.02548510991792296,0.0629934521727408,0.1200997382889651,0.008277299402186692,,,,0.4164623095155453,0.45138361329143734,0.533470877615195
2024,11,22936,1,4,1,1,202308229361000000,1,1,1,1,2, ,1,44.0,1,1,18.0,8.0,1980,1, , , , , , , , , , , , , , , ,8332,4923,3,5,3,2,1,2,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1200.0, ,, ,,, , , ,1200.0,1200.0,1200.0,1,1306.02424068686,,,,44.0,1.0,2.0,0,0,0,0,0,0,0,7.090909822079984,7.090909822079984,7.090909822079984,7.090909822079984,,,,0.13356133207886906,0.3835085792178711,,0.1957132111855242,,-0.41043057716522147,-0.3969933703567028,-0.4284063693019628,-0.4633627773319829,,,,-0.21041040183368595,-0.1734101435753036,-0.2527667210518589
2024,11,22936,1,4,1,1,202308229361000000,1,6,7,1,2, ,2,45.0,6,6,29.0,11.0,1978,1, , , , , , , , , , , , , , , ,9629,9609,2, ,3,2,1,1,0,8,8,8,8,8,5,45.0,,45.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,9,1,, ,433.0, ,,, , , ,433.0,433.0,433.0,1,971.963816749512,,,,45.0,1.0,2.0,0,0,0,0,0,0,0,6.073044534100405,6.073044534100405,6.073044534100405,,6.073044534100405,,,0.20118682478152589,0.2242587944673215,,0.02812226358113122,,-0.7819276127127457,-0.7890043624456842,-0.7583704355939171,,-0.575003483189581,,,-1.351334573253276,-1.310550565315873,-1.3589107839240995
2024,11,49676,1,33,1,1,202408496761003008,1,1,1,1,2, ,2,25.0,1,1,19.0,9.0,1999,1, , , , , , , , , , , , , , , ,7352,1410,2, ,3,2,1,2,0,0,0,0,0,10,6,16.0,,25.0,2,25.0,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,1,1,, ,1760.0, ,,, , , ,1760.0,1760.0,1760.0,1,940.725630430471,,,,25.0,1.0,1.0,1,0,0,0,0,0,0,7.473637108496206,7.473637108496206,7.473637108496206,,7.473637108496206,,,-1.1513230292716108,-1.315155791454658,,-1.0891507204481554,-1.0704252503302916,-0.1391941496468205,-0.11077934744949346,-0.1874938828306533,,0.09370626309996705,,,0.21858822626655436,0.2541657577022113,0.1631542466518755
2024,11,2802002,1,37,1,1,20240828020020998144,1,1,1,1,2, ,1,38.0,1,1,26.0,3.0,1986,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,0,10,10,10,10,10,60.0,,60.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1112.0, ,,, , , ,1112.0,1112.0,1112.0,1,990.518758120889,,,,38.0,1.0,2.0,0,0,0,0,0,0,0,7.014814351275545,7.014814351275545,7.014814351275545,,7.014814351275545,,,-0.272191624137072,1.0205077182200695,,0.8660770016030962,,-0.4530534443466845,-0.44196985967069286,-0.4662640457474543,,-0.23283775769553197,,,-0.2957057380649383,-0.2584226071940094,-0.3354619010877924
2024,11,2802002,1,37,1,1,20240828020020998144,1,2,2,1,2, ,2,35.0,2,2,7.0,7.0,1989,1, , , , , , , , , , , , , , , ,4321,4771,3,5,1, ,5,9998,0,12,12,12,12,0,0,48.0,,48.0,1,,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,, , , ,1025.0,1025.0,1025.0,1,888.786390731369,,,,35.0,1.0,2.0,0,0,0,0,0,0,0,6.933423025730715,6.933423025730715,6.933423025730715,6.933423025730715,,,,-0.4750681022450425,0.3835085792178711,,0.1957132111855242,,-0.4951919607647218,-0.48643525251520575,-0.503691521324247,-0.5550705700302936,,,,-0.3869371925163455,-0.3493515025489014,-0.42391224179979614
2024,11,25067,1,127,1,1,202408250671012000,1,1,1,1,2, ,2,24.0,1,1,6.0,12.0,1999,1, , , , , , , , , , , , , , , ,5142,9602,3,5,1, ,2,50,0,9,9,9,9,9,9,54.0,,54.0,1,,2, ,2,2,4,2700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2700.0, ,, ,,, , ,200,2700.0,2700.0,2900.0,1,888.720717304578,,,,24.0,1.0,2.0,0,0,0,0,0,0,0,7.901377353792616,7.901377353792616,7.972810784121404,7.901377353792616,,,,-1.2189485219742677,0.7020081487189703,,0.5308951063943101,,0.3160955679733526,0.36965133385903653,0.3029351074859411,0.3227040172249664,,,,0.6980418344314586,0.732029310645705,0.7056209209314727
2024,11,25067,1,127,1,1,202408250671012000,1,2,2,1,2, ,1,35.0,2,2,10.0,4.0,1989,1, , , , , , , , , , , , , , , ,7322,3100,2, ,2,2,1,1,0,8,8,8,8,3,12,47.0,5.0,52.0,1,,1,1,1,1, , , , , ,1000,235, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,, ,1650.0, ,1000.0,,235, , ,2885.0,1650.0,2885.0,1,954.644272684825,,,,35.0,1.0,1.0,1,0,0,0,0,0,0,7.967626739333816,7.409136443920128,7.967626739333816,,7.409136443920128,6.90875477931522,,-0.4750681022450425,0.33042531763435457,-0.7701563935494156,0.41916780799138154,,0.40570045920711006,-0.166999959091981,0.2964820944554596,,0.038274407718015054,0.055183791063425296,,0.7723007036534207,0.18210679883528968,0.6999872674105463
2024,11,2375101,1,120,1,1,20231123751011000320,1,2,2,1,2, ,1,44.0,2,1,17.0,4.0,1980,1, , , , , , , , , , , , , , , ,2151,4220,3,5,1, ,1,20,0,8,8,8,8,8,6,46.0,6.0,52.0,1,,1,2,2,2,4,3500, , , , , ,1000, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3500.0, ,, ,,1000.0, , ,876,4500.0,3500.0,5376.0,1,1220.67430012664,,,,44.0,1.0,2.0,0,0,0,0,0,0,0,8.412054873292933,8.160803920954665,8.589885876809678,8.160803920954665,,,6.90875477931522,0.13356133207886906,0.277342056050838,-0.6878531935059685,0.41916780799138154,,1.1879269421396415,0.7785285094407641,1.3681124583840882,0.7419396409886727,,,0.25941884456144226,1.2704597493355374,1.0218559109603031,1.3762145232325715
2024,11,18768,1,85,1,1,202408187681008000,1,1,1,1,2, ,1,64.0,1,1,29.0,9.0,1960,1, , , , , , , , , , , , , , , ,5120,5630,2, ,3,2,1,1,8,0,0,2,0,1,5,16.0,,16.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,, ,649.0,217,,, , , ,866.0,866.0,866.0,1,968.271664103973,,,,64.0,1.0,2.0,0,0,0,0,0,0,0,6.765038976780541,6.765038976780541,6.765038976780541,,6.476972362889683,,,1.4860711861320057,-1.315155791454658,,-1.5919235632613344,,-0.5722037321494107,-0.5676995911620741,-0.572093459447351,,-0.46615547625774806,,,-0.5756787026135122,-0.5374670721619083,-0.6069001265702224
2024,11,4722902,1,11,1,1,20230847229020999680,1,1,1,1,2, ,2,61.0,1,1,23.0,8.0,1963,1, , , , , , , , , , , , , , , ,2359,8510,3,5,2,1,2,21,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,2200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,2200.0, ,, ,,, , ,50,2200.0,2200.0,2250.0,1,655.79231205448,,,,61.0,1.0,2.0,0,0,0,0,0,0,0,7.696667081526462,7.696667081526462,7.719129840906732,7.696667081526462,,,,1.2831947080240353,-0.04115751345026121,,-0.25119598242619046,,0.07392018626049456,0.11410309912045676,0.023304542831742533,0.06068175237264998,,,,0.4685822973743051,0.5033307509360714,0.42993839936937683
2024,11,4722902,1,11,1,1,20230847229020999680,1,2,3,1,2, ,1,31.0,2,2,21.0,3.0,1993,1, , , , , , , , , , , , , , , ,2221,8620,3,5,2,1,1,12,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000.0, ,, ,,, , ,417,4000.0,4000.0,4417.0,1,881.185741320613,,,,31.0,1.0,2.0,0,0,0,0,0,0,0,8.294299608857235,8.294299608857235,8.393442383980062,8.294299608857235,,,,-0.7455700730556698,0.3835085792178711,,0.1957132111855242,,0.9457515604267834,1.034076744179344,0.9555498253019706,1.0039619058409892,,,,1.138467992574413,1.1709948438179112,1.16273361780285
