ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24
2024,10,1823302,1,61,1,1,20241018233021001728,1,2,2,1,2, ,2,75,2,2,28,2,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,844.036079933212,,,
2024,10,1823302,1,61,1,1,20241018233021001728,1,3,3,1,2, ,2,36,3,3,11,11,1987,1, , , , , , , , , , , , , , , ,2222,8610,3,5,1, ,5,1000,0,12,0,12,0,12,0,36, ,36,1, ,2, ,2,2,4,2000,12, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2000,52, , , , , , ,501,2052,2052,2553,1,1017.64626579777,,,
2024,10,1823302,1,61,1,1,20241018233021001728,1,4,5,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,1823302,1,62,1,1,20241018233021001728,1,1,1,1,2, ,2,63,1,1,1,5,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,844.036079933212,,,
2024,10,1823302,1,62,1,1,20241018233021001728,1,2,3,1,2, ,2,31,2,2,10,11,1992,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , , ,1500,1500,1500,1,1017.64626579777,,,
2024,10,17564,1,124,1,1,202410175641012000,1,1,1,1,2, ,2,31,1,1,5,5,1993,1, , , , , , , , , , , , , , , ,9334,4921,3,5,3,2,1,2,6,0,0,0,0,0,0,6, ,6,1, ,1,1,1,2,3,45, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,90, , , , , , , , ,90,90,90,1,954.561062383922,,,
2024,10,17564,1,124,1,1,202410175641012000,1,2,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,124,1,1,202410175641012000,1,3,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,124,1,1,202410175641012000,1,4,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,125,1,1,202410175641012000,1,1,1,1,2, ,1,29,1,1,7,12,1994,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,6,13,13,13,13,13,13,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,4100, , , , , , ,4100,4100,4100,1,1063.82213760613,,,
2024,10,17564,1,125,1,1,202410175641012000,1,2,2,1,2, ,2,27,2,2,4,8,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,954.561062383922,,,
2024,10,17564,1,125,1,1,202410175641012000,1,3,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,125,1,1,202410175641012000,1,4,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,125,1,1,202410175641012000,1,5,3,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17564,1,126,1,1,202410175641012000,1,1,1,1,2, ,1,84,1,1,3,12,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,840.896166572641,,,
2024,10,17564,1,126,1,1,202410175641012000,1,2,2,1,2, ,2,82,2,2,11,9,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,791.713195665099,,,
2024,10,17564,1,126,1,1,202410175641012000,1,3,11,1,2, ,1,73,3,3,19,6,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,1, , ,2,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,840.896166572641,,,
2024,10,17564,1,126,1,1,202410175641012000,1,4,11,1,2, ,1,71,4,2,2,9,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,2,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,1, , ,2,2,2,2,1,1,10,6,4, , , , , , , , , , , , ,1,840.896166572641,,,
2024,10,17652,1,55,1,1,202410176521004992,1,1,1,1,2, ,1,37,1,1,13,1,1987,1, , , , , , , , , , , , , , , ,3257,4220,3,5,1, ,5,650,0,9,9,9,9,9,5,50, ,50,1, ,1,1,1,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,25,4000,4000,4025,1,738.62511126398,,,
2024,10,17652,1,55,1,1,202410176521004992,1,2,2,1,2, ,2,37,2,2,9,5,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,662.763770359357,,,
2024,10,17652,1,55,1,1,202410176521004992,1,3,3,1,2, ,2,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17652,1,55,1,1,202410176521004992,1,4,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17652,1,55,1,1,202410176521004992,1,5,11,1,1, ,2,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,,,
2024,10,17652,1,55,1,1,202410176521004992,1,6,8,1,1, ,1,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,,,
2024,10,17652,1,55,1,1,202410176521004992,1,7,8,1,1, ,1,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,,,
2024,10,17652,1,56,1,1,202410176521004992,1,1,1,1,2, ,1,33,1,1,17,8,1991,1, , , , , , , , , , , , , , , ,4321,4630,3,5,1, ,2,30,0,8,8,8,8,8,6,46, ,48,2,48,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1025, , , , , , , , ,1025,1025,1025,1,738.62511126398,,,
2024,10,17652,1,56,1,1,202410176521004992,1,2,2,1,2, ,2,30,2,2,28,4,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,662.763770359357,,,
2024,10,17652,1,56,1,1,202410176521004992,1,3,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,,,
2024,10,17652,1,56,1,1,202410176521004992,1,4,7,1,2, ,1,27,4,4,7,2,1997,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,1,2,240, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1039, , , , , , , , ,1039,1039,1039,1,738.62511126398,,,
2024,10,25077,1,31,1,1,202410250771003008,1,1,1,1,2, ,1,63,1,1,17,1,1961,1, , , , , , , , , , , , , , , ,7221,2511,2, ,3,2,1,1,0,0,0,8,8,8,0,24, ,48,2,48,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,900, , , , , , ,900,900,900,1,1157.78331367296,,,
